,DTE.DE,SUVA.BE,CPALL.BK,ILMN,MDLZ,161390.KS,BXB.AX,005490.KS,086790.KS,HM-B.ST,2308.TW,J,WM
2023-02-27,0.015278094986236557,0.009174302896359121,0.00809716599190291,0.0015769017053166579,0.001372941780331649,-0.007947019867549643,-0.00848115713853892,-0.009316770186335366,0.004415011037527616,0.04207834721587611,0.006282722513089034,0.004220167194067814,-0.001586083128988669
2023-02-28,-0.0014107115051922303,-0.018181800448205276,-0.004016064257028162,0.011681037034098063,-0.007007908116239192,-0.006675567423230944,0.0007776227953975035,-0.0031347962382445305,-0.00219780219780219,0.009788917352929083,0.002081165452653355,-0.015326318343233614,-0.00867156122241608
2023-03-01,-0.004238292912693065,-0.009259250061012025,-0.016129032258064502,-0.003313281142094393,-0.015188675347258651,0.018817204301075252,0.01243200068646777,0.029874213836478036,-0.00770925110132159,-0.008633743165815222,0.0020768431983386737,-0.0010878619519613109,-0.006209887218837973
2023-03-02,0.0028375249299343874,0.009345785021542818,0.016393442622950838,0.04019343107965012,0.01822710896472257,0.01846965699208436,0.003069835968746215,0.02900763358778624,-0.007769145394006638,0.008403408363681919,0.0,0.014744093155378168,0.007861305882892022
2023-03-03,0.0025937422953867806,0.009259250061012025,0.0,0.0711311407063624,0.005354933764576186,-0.011658031088082943,0.0015302569419026746,-0.014836795252225476,-0.015659955257270708,0.009090885971531737,-0.005181347150259086,0.018492457583377808,0.0005333455403646603
2023-03-06,0.009407283792928434,-0.018348605792718242,0.003024193548387011,-0.025224939412593184,-0.0004565329434613741,-0.007863695937090465,0.003055764811822348,-0.0075301204819276935,-0.012499999999999956,0.018018087164116237,0.00694444444444442,-0.010051027954116165,0.004597564185686798
2023-03-07,-0.002329880670718376,-0.018691681453631315,0.0010050251256281673,-0.03325136895449665,-0.013246083168995892,-0.029062087186261576,0.012947454288821492,0.01669195751138086,0.008055235903337232,-0.014454326147824381,0.039655172413793016,-0.008351724475196387,-0.009086756895627435
2023-03-08,0.005137814625667092,-0.00952380087370197,0.004016064257028162,-0.0020627519653068083,0.0043203022657689605,-0.0054421768707483276,0.0015037220904168258,-0.017910447761193993,-0.006849315068493178,0.007931738726690396,-0.00995024875621886,-0.0002477077419641427,0.003346720350915433
2023-03-09,0.0023233845723507063,0.0,0.008000000000000007,-0.026150052235258125,-0.005069814414293661,0.013679890560875485,0.009759768575027028,-0.019756838905775065,-0.016091954022988464,0.0077209247845899664,-0.01005025125628145,-0.025850728648619148,0.004803210473779851
2023-03-10,-0.0018543814902467481,0.0,-0.019841269841269882,-0.04235159667092758,0.002161818792932202,-0.009446693657219951,-0.012639411056113103,-0.006201550387596955,-0.012850467289719614,-0.02548995560517664,-0.0186125211505922,-0.024077985229305043,-0.008564555357535086
2023-03-13,-0.007431483618639767,0.009615375798129211,0.004048582995951344,0.16973355973961213,0.009861315479218202,-0.05994550408719346,-0.015060226904115126,0.020280811232449292,0.010650887573964596,0.004535879264080611,0.006896551724137945,0.009990485214397493,0.012790488439625491
2023-03-14,0.01193257607638687,0.00952380087370197,-0.03629032258064513,-0.004670835877515822,0.011443393187721362,-0.023188405797101463,-0.004587115159965904,-0.033639143730886834,-0.03864168618266983,0.010836863248734785,-0.023972602739726012,0.020729398385093134,0.020629430070528088
2023-03-15,0.002080928383535019,-0.00943395377648304,0.02092050209205021,0.010049534481429534,0.001659384655790408,0.03264094955489605,0.005376320457997963,0.03322784810126578,0.023142509135200884,-0.08472308116648408,0.01403508771929829,-0.02755545363142531,0.0045348338006889755
2023-03-16,0.0029995631669943457,0.00952380087370197,-0.004098360655737654,-0.014025852841816011,0.008132543721657726,-0.01867816091954022,-0.0007639594167504482,-0.01071975497702915,-0.03214285714285714,0.019847037282878066,-0.00865051903114189,0.01733103583408746,0.003547033796063248
2023-03-17,-0.011732277936711166,0.0,0.008230452674897082,-0.001778145834595679,-0.00806693898764066,-0.004392386530014614,0.00764528914778384,-0.006191950464396245,0.01599015990159902,-0.021215473687867803,0.0,-0.03696764669710639,-0.0158087957343247
2023-03-20,0.018621956566793774,0.0,0.008163265306122547,-0.021287042846033,0.020030147597757564,-0.014705882352941124,-0.02048561847586916,-0.006230529595015577,0.0,-0.00228160671864186,0.003490401396160525,0.008579563504933052,0.01123082787626939
2023-03-21,0.005256018413063224,-0.00943395377648304,0.0161943319838056,0.00837240448287857,0.0014764280107015804,0.0014925373134329067,0.012393481743083301,0.0,0.018159806295399594,0.016987864751599968,0.019130434782608674,0.007541845952690807,-0.0023245342655248136
2023-03-22,-0.009320296243880422,-0.00952380087370197,0.003984063745019917,-0.01999008625018972,-0.006929105233901778,-0.007451564828613977,0.011476708164269489,0.034482758620689724,-0.01189060642092743,0.0027305169968785403,0.006825938566553003,-0.017059810724579294,-0.01566240537817276
2023-03-23,0.0022945954547857195,0.0,0.007936507936507908,-0.0010589771243029178,-0.0023753512568226443,-0.010510510510510551,0.008320700034446293,-0.00303030303030305,0.00962695547533099,-0.007368237741855799,-0.0016949152542372614,-0.01106876161360748,-0.00913932160640174
2023-03-24,-0.005494543882554992,-0.0096153757981291,-0.011811023622047223,0.014058504607189937,0.027381012661389592,-0.009104704097116834,-0.0007502047216108032,-0.021276595744680882,-0.038140643623361115,-0.02210751524278365,0.02037351443123936,0.0059097194073076675,0.02495029755651812
2023-03-27,0.005064484982922224,0.0,0.003984063745019917,-0.00990908231418075,0.0017381625867713968,0.016845329249617125,0.013513536734218068,0.03105590062111796,-0.006195786864931829,0.006765674220061024,-0.0016638935108153063,0.015221671701238781,-0.005697299265580713
2023-03-28,0.0034356739899943367,-0.019417457749564604,0.003968253968253954,-0.018271976778158283,0.006217360512038583,0.01957831325301207,-0.003703717832212128,0.02108433734939763,0.016209476309226867,-0.0009834053473916082,-0.0050000000000000044,0.0014905685804478264,0.008074003635760718
2023-03-29,0.009358590152020785,0.009900980750178201,-0.0039525691699604515,0.03829962909246065,0.011208599651365558,-0.00738552437223039,0.0007435114515723651,0.005899705014749346,-0.007361963190184007,0.007875300020146803,-0.01005025125628145,0.013044950811288647,0.014339141305329095
2023-03-30,0.0009045024813649771,-0.00980391240220746,-0.011904761904761862,0.014547609446182497,-0.011226387447678676,0.01041666666666674,-0.001485918106016948,-0.004398826979472137,-0.003708281829419069,0.16311243029933986,0.0,0.00388909711874863,0.028591477872665916
2023-03-31,0.009941311750845339,0.0,-0.004016064257028162,0.03236263194486244,0.0020120636097189504,0.025036818851251752,-0.0007439937142643682,0.08394698085419727,0.00992555831265518,0.034429766535178485,0.01861252115059231,0.01162185605502808,0.010152909069783389
2023-04-03,0.00022367609312201608,0.009900980750178201,0.0,-0.010879383194486336,0.007171543190557683,-0.028735632183908066,0.0029784036443851747,0.0652173913043479,-0.002457002457002422,-0.007847406336309426,-0.010797342192691017,0.0009360869807824024,0.004289985635210991
2023-04-04,0.0008946749350580152,-0.00980391240220746,-0.012096774193548376,0.0008694763277057316,0.004272221833497181,-0.00295857988165682,0.0037119665733973406,-0.06377551020408168,0.014778325123152802,0.020728168622828225,-0.003638399104394008,-0.03468800155037799,-0.0020747931166257283
2023-04-05,0.029944137487997624,0.019801961500356402,0.0,0.003040591618756805,0.012478799272589436,-0.0014836795252225476,0.006656745256387486,0.017711171662125436,0.0,-0.010821610889862665,-0.0036516853932585525,-0.01004047639941097,-0.004341658780517399
2023-04-06,-0.0193100322564973,0.009708728874782357,-0.0020408163265306367,-0.004027409124487069,-0.004901939308702086,-0.01634472511144136,0.0058780254022126055,-0.029451137884872858,-0.020631067961165095,0.019719058163415903,-0.0036650690724555623,0.005071155011920236,0.005159048643315511
2023-04-07,-0.0019469134246875575,0.0019230751596257534,-0.002044989775051076,-0.0003043564196799631,-0.0018297123508993485,-0.0030211480362537513,0.001899198223894727,0.0193103448275862,0.011152416356877248,0.0012185406211195904,-0.001697792869269965,0.0020138215342568877,-0.002108036251883605
2023-04-10,-0.0058521338720608496,0.005758152119571092,0.012295081967213184,-0.0009133472421366529,-0.005499199005037481,-0.004545454545454519,0.005686794322008248,0.07848443843031117,-0.008578431372548989,0.003651172761034882,0.00340136054421758,0.006029322623035682,-0.006337468368717181
2023-04-11,-0.001962194314498511,0.0019083952099339108,0.004048582995951344,-0.008488937217346115,-0.003119257401259179,0.019786910197869156,0.0018848791870773596,-0.0037641154328732496,0.014833127317676054,0.00121263006514849,0.013559322033898313,-0.00026343418090957194,0.005299486177105406
2023-04-12,0.0008936755368040838,0.0380953170274696,-0.0040322580645161255,-0.0038637259897126297,-0.0014222511391464021,0.035820895522387985,0.0036179588884930336,0.023929471032745564,0.010962241169305775,-0.010400222815284743,-0.0016722408026755842,0.0043917266127320165,0.014466106529244627
2023-04-13,-0.004241040846978739,-0.0275230180553947,0.0024291497975708065,0.02552008905530556,0.003275934481310472,0.0,-0.001441925324756288,-0.03690036900369009,-0.01807228915662651,0.012638081691868308,0.00670016750418756,0.013379922473358175,0.008157136577133794
2023-04-14,-0.00403497652349305,0.03773592756753197,0.0024232633279481774,-0.020028397608862325,-0.008943850950836496,0.028818443804034644,0.005776167617517647,0.06257982120051087,0.03558282208588959,0.016684138166606077,0.04658901830282858,-0.007507738254544871,-0.00928979919123396
2023-04-17,0.0058518640501317165,-0.027272700672307915,0.00725221595487513,0.00859612080717076,0.006446133696810685,-0.0056022408963585235,0.005025103610242665,0.018028846153846256,-0.016587677725118488,0.011370942762091163,-0.014308426073131986,0.006173352698659151,0.0006049052805841004
2023-04-18,0.004922828987773631,-0.009345896432088385,0.008000000000000007,-0.007348774907472766,0.0034158533514443423,0.007042253521126751,-0.0007143020629882812,-0.02125147579693032,0.012048192771084265,-0.007537962989588198,-0.008064516129032251,-0.0015554728495410508,-0.00012085256595828486
2023-04-19,0.002226641604561541,1.547169993805615,0.015873015873015817,0.01458736684598283,-0.001985806945367874,0.009790209790209836,-0.005718364904566453,-0.006031363088057851,0.004761904761904745,-0.002059779370246928,-0.006504065040650375,-0.004673688343949323,-0.0016930630731041285
2023-04-20,-0.0011108473433696364,-0.6087963120355198,-0.00390625,-0.02616468013688522,0.009522429834185386,-0.006925207756232732,0.0,-0.0060679611650485965,0.0082938388625593,-0.0012899700522631674,0.003273322422258529,0.00452172189456812,0.0036341055272304246
2023-04-21,-0.004448415636390091,0.011834364938100972,-0.007843137254901933,0.009443542513849268,0.004082794882602103,-0.013947001394700176,0.015097055388253011,-0.03296703296703296,-0.009400705052878933,0.002970852006889624,-0.011419249592169667,-0.006665487172287099,-0.0033192701381256073
2023-04-24,-0.014298467686504446,0.0,0.0039525691699604515,0.006105070121085188,0.006870413150115162,0.0028288543140029265,0.0042493215370391635,0.0063131313131312705,-0.013048635824436494,-0.0021892873870538176,-0.0016501650165016146,-0.0020914952782583596,0.0031486787264847216
2023-04-25,0.007706259311402119,-0.04678369161184903,0.003937007874015741,-0.04531365394511633,0.009608723922365225,-0.02538787023977429,0.00669956192856902,-0.04767879548306153,0.012019230769230838,-0.013035649102615676,-0.018181818181818188,-0.006811685848184368,-0.0006035543298829049
2023-04-26,0.0,-0.006134876000100209,0.0039215686274509665,-0.03534683718628273,-0.0023448023302802268,-0.00434153400868309,0.006654976501364818,-0.021080368906455815,-0.001187648456057011,-0.010330860506295725,-0.010101010101010055,-0.009408212096825741,-0.011837933364519992
2023-04-27,0.0013495585813445565,0.006172745025411208,0.0078125,-0.0311433533064589,0.020599997595047714,-0.007267441860465129,-0.0034794844212286957,0.04172274562584111,-0.009512485136741966,-0.008985204841883143,0.005102040816326481,0.025297339554422926,-0.012101923599734943
2023-04-28,-0.017071027143216067,0.0,0.003875968992248069,0.00572437842002449,0.039284767513785734,0.01024890190336758,-0.004888246949441011,-0.025839793281653756,0.007202881152460927,-0.0007999674479166607,0.015228426395939021,-0.0004328613128954384,0.02734639630896485
2023-05-01,-0.017481661600598608,0.004601244761519352,-0.0028957528957529455,-0.015810494748047632,0.006517205318618657,0.007608695652173925,0.002105244419031038,0.009946949602122057,0.008045292014302818,-0.018815100295890952,-0.0050000000000000044,0.007881566581385613,0.004456430116079879
2023-05-02,-0.005930902565163154,0.0015267234256750584,-0.0009680542110358514,-0.03534176770788722,0.00492096927494079,0.002517080186983156,-0.01050417516352875,0.0032829940906107247,0.002660360626662639,-0.006391965571954539,-0.0016750418760469454,-0.0167569101477536,-0.0004795645751265454
2023-05-03,-0.004211518439562134,0.006097584377790843,-0.003875968992248069,0.00707109352143287,-0.007474250547158334,-0.00717360114777621,0.0,-0.005235602094240788,-0.02004716981132071,0.00698059339273116,0.001677852348993314,0.007341345760145224,0.0036590521611490345
2023-05-04,0.003994317750468879,-0.012121258359966802,0.0023346303501945442,-0.0012211068559483396,0.003505638590354909,-0.00433526011560692,0.00212312333533049,-0.0026315789473684292,0.001203369434416457,-0.004893307215507403,0.018425460636515956,0.00034704015159481294,0.0029284617076636987
2023-05-05,0.002106252130869457,0.012269986030718272,0.0023291925465838137,0.017116636658367934,0.0034932933092017837,0.00834542815674899,0.0014124617216946245,-0.007585751978891775,0.0042067307692308376,-0.011610415035524513,-0.003289473684210509,0.03321772509666654,0.0036946256254548615
2023-05-08,-0.005137814625666981,0.0,0.006971340046475705,-0.019833729281466428,0.007091323737372646,0.024829075206908913,0.0,-0.02293120638085744,0.012567324955116588,0.001520185315418976,0.008250825082508184,-0.01544532930209308,0.003562347144849598
2023-05-09,0.003990657035958689,0.0,0.01538461538461533,-0.007358169422810645,-0.0028165563818209893,-0.002808988764044895,-0.002115704231300808,0.012244897959183598,-0.0023640661938534313,-0.011315022506029226,-0.004909983633387904,0.012533067814948673,0.00254397407368967
2023-05-10,-0.006312846735419431,-0.006060629179983401,-0.0037878787878787845,0.07840005671713723,0.0,0.018309859154929553,-0.0014133925532523461,-0.016129032258064502,-0.03199052132701419,-0.015491983066471371,-0.008223684210526327,-0.03477603894720749,0.006432174523225864
2023-05-11,0.013647101907169112,0.0,0.02281368821292773,-0.006110058628139514,0.006034166444807809,-0.004149377593360981,0.00566170722279713,-0.0095628415300546,0.025703794369644983,0.01616103451733153,-0.014925373134328401,0.013957977962613777,-0.00211082148290731
2023-05-12,0.005570980816359317,-0.006097584377790843,-0.01115241635687736,0.0018731179733593173,-0.006125617064762778,-0.030555555555555558,0.004926086885031822,0.0027586206896552667,-0.019093078758949833,-0.002511164961069068,0.0016835016835017313,-0.009377999964485406,-0.005581978580494251
2023-05-15,0.008310263455393763,0.006134993015359136,-0.02631578947368418,-0.01797697822445965,-0.0019259617587851219,0.06017191977077374,0.00980394579416588,0.012379642365887289,0.0012165450121655041,-0.0011189067280376053,0.010084033613445342,-0.009814101944831899,-0.00389980879630758
2023-05-16,0.007783886222812342,-0.012195052453833122,0.0,-0.014303198151643715,0.0009005492319713593,-0.04594594594594592,0.0006934971448631089,0.006793478260869623,0.007290400972053357,0.008121000362989017,0.0,-0.004385643451857102,-0.0050421526532398175
2023-05-17,-0.007950983307103532,-0.006172862762975684,-0.027027027027026973,-0.021988882428998657,-0.007326473939146427,0.022662889518413554,-0.0027720000697906144,-0.0013495276653171517,-0.004825090470446325,0.017638842264811272,0.014975041597337757,0.019293461820175883,-0.006021549708238094
2023-05-18,-0.0020608276085209987,0.006211203670828613,-0.007936507936507908,0.019293076745762416,0.000517846489634044,0.018005540166204925,0.008339116240171807,0.008108108108108025,0.014545454545454639,-0.008188869955105593,0.004918032786885185,0.0067416264233932655,-0.010316705902768009
2023-05-19,0.002982956584580254,0.018518470551362576,-0.01200000000000001,0.017735607892906735,-0.002717731248814581,0.0027210884353741083,-0.002067586917455233,-0.02278820375335122,0.005973715651135025,-0.008256481205988209,0.0,0.003863309333904219,0.002181821880918644
2023-05-22,-0.005719515104927297,0.0,0.004048582995951344,0.019476763595533964,-0.01544244549329099,-0.0027137042062415073,0.0,0.012345679012345734,-0.004750593824228044,0.006521454456685394,-0.0032626427406199365,0.0011117720216771154,-0.00641024162240722
2023-05-23,0.006672823783628434,-0.006060629179983401,0.0040322580645162365,-0.021450849685877516,-0.002899712834306345,-0.008163265306122436,-0.006906038049498853,0.021680216802167918,-0.0023866348448687846,-0.008822709974786402,-0.009819967266775809,-0.009055228774206281,-0.00925139527831964
2023-05-24,-0.0061714390345982695,0.012195168755581687,0.016064257028112428,0.040514749417175144,-0.002379382703835198,0.008230452674897082,-0.0006954262032162761,-0.01591511936339518,-0.0035885167464114742,-0.02809463462575701,0.008264462809917328,-0.012068919909608233,-0.0009829442395211663
2023-05-25,-0.02759891388162894,-0.006024119227211244,-0.007905138339920903,-0.08991296075931476,-0.0038425985270527097,-0.01224489795918371,-0.007654812634187214,-0.016172506738544423,-0.014405762304921965,-0.015884382569824274,0.009836065573770592,-0.014834228880841294,-0.004550425879927933
2023-05-26,-0.004730296925649968,0.012121258359966802,0.007968127490039834,0.012194467602862913,-0.0006651110874545951,-0.017906336088154284,-0.016129066775525502,-0.012328767123287676,-0.0073081607795371095,0.0074160558546703115,0.032467532467532534,0.009831752988469722,-0.0037064868137974827
2023-05-29,0.0007128987165285761,0.0,0.0,-0.005283556976846238,-0.027552188949837575,-0.012622720897615736,0.0028510308349491975,0.005201109570041718,0.009202453987730008,-0.008804858849591257,-0.00786163522012584,-0.005723220248277983,0.0040922846422670744
2023-05-30,-0.013535969759261857,-0.011976093042061042,0.0039525691699604515,-0.0017705404100852862,-0.009444273388163782,-0.0042613636363636465,-0.005685851132995023,0.0017247326664366902,0.003039513677811634,0.0010193635749342622,-0.004754358161648153,-0.0019187213476269394,0.001358535367335989
2023-05-31,-0.001203640730827682,0.0,0.003937007874015741,0.01100199819325498,0.014370607655897372,-0.015691868758915817,-0.017869907368841864,-0.008264462809917328,0.00484848484848488,-0.014838473592737933,0.0079617834394905,-0.03128863092272205,-0.001480053575135365
