,IFF,WRTBF,GPT.AX,1928.T,INF.L,HSY,3711.TW,VEDL.BO,9202.T,2897.T,COV.PA,SNAP,AMS.MC
2023-04-05,0.0026642746324501143,0.0,0.009324000514850717,-0.02629656683710735,-0.01410516592756672,0.005269831103828837,0.0,0.0069450764079670435,-0.02091020910209107,-0.022058823529411797,-0.026926592188094678,-0.05545451424338599,-0.0016287017318104002
2023-04-06,0.012511041377724297,0.14019252743994026,-0.020785255005468795,-0.00937734433608406,0.0026825451460041894,0.001696035361478554,0.0,-0.04539898628568739,-0.006819813352476722,0.006683395500469924,0.01908396890992692,0.016361893231620295,0.0006525434914388395
2023-04-07,0.0016949228192235655,0.0,0.0018868132476166366,-0.003975766755016985,0.0005945303318333206,-0.001077457130711057,-0.01777777777777778,-0.003246769920687842,0.008673653776653412,-0.008298795539848691,-0.0007490665064590063,-0.0047348663587153395,-0.0024127866860971237
2023-04-10,0.005076164750201562,0.0,0.005649779663734034,0.0011404675917126017,0.0017825312266184223,-0.0032358578902912383,-0.013574660633484115,-0.0097720373188942,0.00644930132568966,0.010041841209340596,-0.002248884083120184,-0.01427217592178387,-0.007255866917385778
2023-04-11,0.008254612129353411,-0.006332497857630015,0.001872679660449128,0.007024871843554159,0.00059311982093746,0.0015073029891303769,0.0,0.010563403381999237,-0.0024919900320399258,-0.0024855012930250497,-0.000751317654020367,0.019305093587580258,-0.0024362997727169766
2023-04-12,-0.003016253083851672,-0.0015932388086599136,-0.002336501960658488,0.010935143288084426,0.003260243400754481,-0.002045339457104167,0.0,0.00971939833415325,-0.00017844396859389988,0.0024916944026847077,0.024436075534159718,0.005681767382406999,-0.005940541331993954
2023-04-13,0.02658021613567052,0.004255315263436588,0.0023419739874719347,0.005781424841477145,0.010339734121122657,-0.0023587076528900353,-0.050458715596330306,0.0014530491529238798,-0.007139032661074407,0.0024855012930249387,-0.004587155963302725,0.011299424374030087,0.012616173644710793
2023-04-14,-0.0036838066124792457,0.0,0.0,0.0033376599295382725,0.003508807622898402,-0.006666671398074087,0.019323671497584627,0.0030376998890209173,0.0005392773683263741,-0.0008264261207553414,0.011059879707301157,-0.004655511340821761,0.0026229483182313995
2023-04-17,0.017747650652729874,0.0,0.014018677532314339,0.012566993162077322,0.01515146126019462,0.010730451120253948,0.004739336492890933,0.009085500642768585,0.012756018684872528,0.00496277915632759,0.0045578852680907556,0.017773670862090363,0.01340745089715556
2023-04-18,-0.00301010273153568,0.0,0.0,0.00018251505749233843,0.010045924401020256,0.002200545600528736,-0.004716981132075526,0.0016126580423472259,0.003370587191768637,0.014814814814814836,-0.003629708780048535,0.014705868173635617,0.006776411531858262
2023-04-19,0.005101487227496593,0.0,0.0,0.0014598540145984717,-0.003978385679927587,-0.008859854608900708,-0.018957345971563955,0.007155635062611854,0.006718528995756756,0.0,-0.012750468915915913,-0.005434820636233795,0.0032050792203783818
2023-04-20,-0.011601437082666033,0.0,0.018433161496169914,0.0021865889212828726,0.010841619951408754,0.012126023252189588,0.0,-0.006927219207926272,0.004214963119072657,-0.0008110696091848668,-0.008302596985333421,-0.0765026624711943,-0.0015974197533316081
2023-04-21,0.010060774501094771,0.036016966917501225,-0.0022624951830817475,-0.0036363636363636598,0.0022580252275208323,0.0016511506551342148,-0.009661835748792313,-0.00983723884844745,-0.0027981811822315183,0.02678571534731833,-0.0037209444267805036,-0.012820523672518735,0.0035200195312499183
2023-04-24,0.007055409053269068,0.0,0.01133791212355817,0.005109489051094984,0.0036609061408738874,0.0005750197162150972,-0.004878048780487809,-0.0055996671290609035,0.037355313924938516,0.011857707967580788,-0.06349202165494316,0.020979024310215255,0.004464266164657671
2023-04-25,-0.015763433111290248,0.10940702226108012,-0.003363252191900701,-0.002723311546840912,0.003367037675594986,0.0075862489897629,-0.004901960784313708,0.01344236950783384,-0.004226542688081203,0.010156288534404423,-0.010967159222796896,-0.0058708823922705156,-0.0015872773670014828
2023-04-26,-0.01203811934024801,0.0,-0.0033746018288984825,0.0,0.007829943359000557,-0.004677203342242087,-0.009852216748768461,-0.010216906179593255,-0.005093378607809895,0.005413804198085792,0.014112919041815886,-0.027559029249642264,0.0034975739375038284
2023-04-27,0.008688278434915375,0.03963127524270327,-0.00677194901437328,0.003458947751683983,-0.010266320066908308,0.04424063637923825,0.004975124378109541,0.0,-0.015358361774744034,0.0,0.009940358003655891,0.06275302412728423,0.0012674561534928852
2023-04-28,0.01848741799001652,0.0,0.00227267086998606,0.012336719883889735,0.01289592214330404,-0.000987776778749283,0.0,0.011771097168254085,0.02512998266897748,0.009230768884060714,0.013779542784496224,-0.17047618684314547,0.008544318180514932
2023-05-01,-0.0024752255160443992,0.0,0.009070286448309206,0.00734767025089611,-0.015568779933707644,0.01204866540078231,-0.003712871287128716,0.004698406913632436,0.014370245139475823,0.006097523532122118,-0.019660171953219785,0.0022961543055985967,-0.0075306305399963636
2023-05-02,-0.005893297018509602,0.0,-0.029213402960848178,-0.011030065824586321,-0.005271666730446101,-0.007418195278703799,-0.001242236024844745,0.0015588117061799966,-0.009166666666666656,-0.009848521839488589,-0.006684815268732103,-0.048109867656652705,-0.0025292570806135783
2023-05-03,-0.019552832584266766,0.0,-0.009259250061012025,0.0010193679918450993,0.0067835627384671415,-0.0003280945749022379,0.00995024875621886,-0.010138762154512704,0.0027193720213065653,0.0008926356911043154,0.009970089427454587,-0.028880952186949527,-0.003169523820578335
2023-05-04,0.008592396487030474,0.03546104447461951,0.014018677532314339,0.0010183299389001643,-0.04463791091849001,0.0015682258369853486,0.014778325123152802,-0.000539061622585324,0.0027119970922917513,0.0008918396032435716,-0.010858895067886731,-0.019826499809501463,-0.006677296875259642
2023-05-05,0.01440886717295009,0.0,0.020737251748036645,0.0010172939979655737,0.02086396226330489,0.0025122774797086134,0.0,-0.011866300748366476,0.0027046620566586466,0.0008910449340830962,0.008982051430039606,0.040455082300527634,0.005121634077604353
2023-05-08,0.007153991324400977,0.0,0.0,0.0030487804878047697,0.0047495946582114534,-0.0020339141608419764,0.009708737864077666,0.015465793991235266,0.008092099774756,0.0026707550395013158,-0.005934703097692728,0.02308633592049847,-0.00031847863067901994
2023-05-09,-0.07031091078823393,0.0193304389971789,-0.009029337111290281,0.014839978544609389,0.0015757142155825576,-0.0025112001637556114,0.004807692307692291,0.016663768562901415,-0.0019860973187686426,0.008371347923801453,-0.038407966272154814,-0.017814681374242358,0.014017220217045212
2023-05-10,-0.039419750358026695,0.0,0.0022779565343908903,0.0028188865398168783,-0.0011441472811815068,0.00014597397432125625,-0.019138755980861233,0.007402099032710163,-0.00033167495854058426,-0.06490562591780757,0.00786426056529832,0.05199508194679625,0.015394274969923183
2023-05-11,-0.016023047719290306,0.007913816878489133,0.0,-0.017568517217146917,0.005727376661184724,0.0024077180572954493,0.009756097560975618,-0.014870539473495925,-0.00431320504313204,-0.02824860727527234,0.002053356725965294,0.005747148486326958,0.013304465013489475
2023-05-12,-0.025773159940387758,0.013333320617675781,0.004545450112051208,0.021101573676680863,-0.003986401951595608,-0.0007278994392597715,-0.004830917874396157,-0.022908833134796525,0.01399533488837057,0.026578093906097777,-0.02622948359238486,-0.02285712105887272,0.004885491524033947
2023-05-15,0.014429977097138336,0.0,0.006787269785828887,-0.0015761821366024886,0.0017152833746545415,-0.015004717454537353,0.0,0.007270083444663511,0.0023003614853762677,0.004045267938410202,0.014309770593966542,0.017543814641410194,0.008204207201930602
2023-05-16,-0.03840680227984683,0.0,-0.004494377928932147,0.005086826872478412,0.005422357104965192,-0.004547735367928851,0.009708737864077666,0.00757851337878046,0.014754098360655776,0.03464951693794993,-0.004979287856180514,-0.010344845351840659,0.007835995151954434
2023-05-17,0.014176452879038237,-0.025493377453319255,-0.0022572804587280837,0.014834205933682343,0.003122356348652655,-0.006425773189215445,0.014423076923076872,0.0005372273994499466,0.01938610662358653,-0.009345794392523366,-0.005838173157670656,0.08826948422610426,-0.0020932923953025373
2023-05-18,0.023094707711271534,0.008438770006436558,-0.015837142636447754,0.010662080825451392,0.022354255893955566,-0.002467303409754651,0.033175355450236976,0.004743142721647997,-0.007606973058637112,-0.025157194317511844,-0.011744995170023698,0.034151515339652994,0.01498351860965319
2023-05-19,-0.005821526368409935,0.0,-0.0022987936238868523,-0.009358516249787341,0.007196252951454429,-0.002998005561189343,0.0,0.004720751523418887,-0.010539763653784728,-0.0024193547434414597,0.0025467476507268216,0.0030960462275191336,-0.0005905065956421929
2023-05-22,-0.0033460657059719567,0.0,-0.0023042001221758035,0.00927516317416699,0.001648821416815771,-0.011877926479527234,0.00917431192660545,0.01897165284934621,0.020012911555842505,0.0016167753378584226,-0.0004233797005300799,0.004115222299809096,0.002363421998847315
2023-05-23,-0.004436483690797299,0.0,0.0023095217224107234,-0.014295439074200167,-0.0024691190575703015,-0.0017498153017883045,0.0,0.0036540378307508004,-0.01613924050632909,-0.012913620327633213,0.01736551617166615,0.004098356651125901,-0.021220194937436987
2023-05-24,-0.03251833057855491,0.0,-0.0069124904962182265,-0.011049723756906049,-0.0451044929075588,0.00019048773115981632,-0.013636363636363669,0.010575653173008126,-0.025410099710517886,-0.009811937661856729,-0.01665277314351532,0.0,-0.0027100317696175935
2023-05-25,-0.02576869970920359,0.0,-0.002320128115414488,-0.007157821229050287,0.007776444684694184,-0.007962800808360648,0.0,0.01492528874161625,-0.006270627062706313,-0.008257678469464458,-0.025825596472390355,-0.0020408629973885928,0.00845418487391858
2023-05-26,0.0,0.0,-0.009302316297383983,-0.0068577457358888205,0.008288065010204848,-0.010215852262951408,0.018433179723502224,0.006254246720288847,0.017602125539687874,-0.004995836904220341,-0.008257302571389458,0.05112474577216575,0.007485029598166104
2023-05-29,-0.0004792012240566468,0.0,0.016431852362269073,0.003541076487252104,-0.0019132523971610027,-0.003928700034304455,-0.013574660633484115,-0.030488845166221634,0.007180156657963455,-0.003347259972935279,-0.0035056934608197476,-0.0043773930569724895,0.001188621070323581
2023-05-30,-0.00015981032265444117,0.0,-0.013856799962293498,-0.011115031757233607,-0.0006389733162828204,-0.0013147318652254603,0.022935779816513735,-0.010482549208505998,-0.0048606610499027925,-0.00839628512673174,0.003957790391106331,-0.0014655462911503658,0.005046066802383287
2023-05-31,-0.011763178362291571,0.0,-0.018735345213911736,-0.028189116859946517,-0.00966181857191084,0.012989106187413224,0.0,-0.02556465804600716,0.007815043959622292,0.006773878921674026,0.0017521207035049446,-0.0019569919022601745,-0.012108678086874103
2023-06-01,-0.00892744770646825,-0.015062707479033377,-0.00477326507240694,0.0020194602533505357,0.001147758669969523,-0.00015405676950830394,0.004484304932735439,-0.0007188219480008806,0.0029079159935379018,0.023549242559341987,-0.005247085038472599,0.012745109497240836,0.020328857688074464
2023-06-02,0.045039225148317596,0.0,0.00239802202919015,0.006412605349945144,0.010031527833842313,0.004813987454250324,0.0401785714285714,0.007372840857929663,0.0016108247422681465,-0.003286810803517337,0.033406603467333484,0.007744426359816536,0.002636980655472909
2023-06-05,-0.005246793033452879,0.0,0.009569369257348859,0.017476788640087282,-0.0008512707098878858,-0.005480788991261365,0.0,-0.006604805652278056,0.006754583467352804,-0.00041216090843987363,-0.008507050658968285,0.009606184720030164,-0.004091156769560178
