,ABBV,ELE.MC,BBDC3.SA,3105.TWO,MCO,3283.T,ALV.F,9613.T,HLT,2881.TW,VMW,ABDN.L,2912.TW
2023-03-28,0.004506834734832266,0.0028327785337964873,-0.005194841439468578,0.027624309392265234,0.002762799573057917,-0.004206098843322792,-0.0021770534827577626,0.008766803039158333,0.0015872369632219385,0.0035524378067528506,,0.005376299178456723,0.007366482504604033
2023-03-29,-0.0015797788309637184,0.004108881691186506,0.011314196434337065,-0.040322580645161255,0.018912200222059194,-0.0007039774727208847,0.016727257930871264,0.008690614136732222,0.025658511027242037,0.0070796508923498536,,0.014584346351521171,-0.009140767824497242
2023-03-30,-0.0005063407028778055,0.009462986215380997,0.026678177510307544,0.01680672268907557,0.004640342864571156,-0.006692497358224747,0.009775884986130023,-0.0022975301550832716,0.011404628136213901,-0.0017574519673897449,,-0.026832730841464203,-0.005535055350553542
2023-03-31,0.009181845016810186,0.013427888596539539,-0.006705777171803096,0.005509641873278293,0.01688039652772555,-0.006028368794326222,0.00684768334470931,-0.0028785261945883933,0.024807131069173094,-0.005281712171565478,,0.00196944305496749,0.0
2023-04-03,0.006588461341080709,-0.007750034332275613,-0.022784848022948667,0.005479452054794498,-0.005620551867369317,0.05387085265786662,0.0014071437901128636,0.021939953810623525,-0.009228280244400588,0.0026548783892854644,,0.0034397884434504977,-0.002782931354359919
2023-04-04,-0.003989523731164901,0.005542988871636734,0.01381691264820839,0.0018165304268846771,-0.0011829949589331479,0.01354096140826,-0.001873507711870781,-0.0016949152542372614,-0.004084024463039793,0.0008826162243549263,,-0.0009794169991730328,-0.0009302325581395099
2023-04-05,0.006383804482749111,0.00826865027101964,0.0017036165377852797,0.001813236627379755,-0.0035862220475594286,0.0,0.0016423783890300303,0.009620826259196358,0.0035252193752810523,0.0008818378999173593,,-0.023284313725490224,-0.0009310986964617962
2023-04-06,0.004664179015958059,0.011431388302322265,-0.009353793215191364,0.0018099547511312153,-0.01396734654475218,-0.002338009352037429,0.015928832063173415,-0.003923766816143481,0.008172624164849651,0.0008810609469820374,,0.012296095097827697,-0.0009319664492077884
2023-04-07,-0.000417833901826703,-0.0006879576757939931,0.001287562694878952,-0.013550135501354976,-0.00247805865604922,-0.007700033478406421,-0.00032280940158102567,-0.0005627462014631268,0.0006577456878704702,0.0017605460424958697,,0.0020823065297859156,0.005597014925373234
2023-04-10,-0.0012540256799229432,-0.002065293862147377,0.003857721026955696,0.016483516483516425,-0.007452644057264313,0.005735492577597867,-0.0009687409234209188,0.006756756756756799,0.0019719400285609368,0.0035149039347794897,,0.006233938618266821,-0.0018552875695733162
2023-04-11,0.0006200775314517681,-0.0006898560428334477,0.040990567094164154,-0.002702702702702675,0.012379096315956684,0.008050989600805192,-0.00032322676413421014,0.011744966442952975,0.005319148936170137,0.0,,0.00206510579664565,0.005576208178438735
2023-04-12,0.006072596962992449,0.007396430643567431,0.006562828559002698,-0.005420054200542035,-0.003808681747099696,-0.004326123128119752,0.008545062833790196,-0.0033167495854062867,-0.023915339609512754,0.003502666313122349,,0.007850789110735557,-0.00554528650646946
2023-04-13,0.002032531595307585,-0.00783161258062115,0.0097799414084907,-0.008174386920980936,0.019183048364088684,-0.005681818181818232,0.005724753675561578,-0.002773155851358844,0.02927148766906562,0.0017451835334589827,,-0.0024342746585084285,0.011152416356877248
2023-04-14,-0.006761362634509771,-0.025653697386301966,0.0008070439814722441,0.005494505494505475,-0.005199034563994731,0.01680672268907557,-0.0045537339353652895,0.011123470522803158,0.013341716506042767,0.020905937896849247,,0.013665217838768395,-0.003676470588235281
2023-04-17,-0.002537308443599673,0.0025316069397745,-0.001612863282629995,0.013661202185792254,0.003439990745397248,0.014876033057851235,-0.007776816832412048,-0.0033003300330033403,0.0058207771609832815,-0.0017064678627181085,,-0.02455460240568752,0.0
2023-04-18,-0.00986472521492765,-0.004292883219589205,-0.004846560505820108,-0.018867924528301883,0.00649393893667316,0.019543973941368087,0.011987119302347526,0.01876379690949226,0.01288329627702356,0.001709384873068931,,-0.006910212799095872,-0.005535055350553542
2023-04-19,0.010151077217563254,0.013187939481081212,-0.01948050138499524,-0.03296703296703296,-0.007172475748004503,-0.015974440894568676,0.00933942164809931,0.0005417118093173912,-0.0002040455613188108,-0.00682594322055996,,0.009443385606820787,0.0018552875695732052
2023-04-20,0.0032876295342978423,0.001752182565392113,0.011589432467463245,-0.017045454545454586,-0.0013525224064691033,-0.0016233766233766378,0.0027081509206137167,-0.0010828370330265846,0.0001359889307086526,-0.005154660779644882,,-0.005416081095314884,-0.0037037037037036535
2023-04-21,0.0041424393853728425,0.0024987124681976614,-0.0020458342734153145,-0.023121387283236983,0.0028407667570207185,-0.013008130081300862,-0.00022501820545672846,-0.008130081300813052,0.006870347618290973,0.0,,0.0014851636225634568,0.0037174721189590088
2023-04-24,0.010282606559259166,-0.017946097337346978,-0.00615008487466695,0.008875739644970349,-0.0030962892478184623,-0.0032948929159802853,0.006753714357400353,0.010928961748633892,0.002904963270976335,0.0034542701985280644,,0.019278269093681466,0.0
2023-04-25,0.004997513751090699,0.005583690291518284,0.015676611868949086,-0.032258064516129004,0.012555818229577076,0.016528925619834656,-0.0006708817136792389,-0.002702702702702675,-0.014280870062440276,-0.010327065483674347,,0.0014549129786511905,0.0037037037037037646
2023-04-26,-0.018799217461903495,-0.003533553594716854,-0.017871670148623675,-0.030303030303030276,-0.004992653673850156,-0.008130081300813052,-0.00402771943958824,-0.01192411924119241,-0.034101041691540934,0.005217413310752761,,0.009685230024213176,0.005535055350553542
2023-04-27,-0.07991352095607906,0.026342475369452334,0.014061213742628142,0.0,0.021251410807397786,-0.0016393442622950616,0.018647467263881445,0.003291278113000562,0.0028301200342271127,-0.0017300868114004109,,0.004316517489133753,-0.003669724770642202
2023-04-28,0.015113858223941179,0.005429447636172702,0.013050558272844404,0.02187500000000009,0.0055234465459717,0.016420361247947435,0.0013233482831775945,0.005467468562055711,0.01608578164904073,0.02253032625764373,,0.015759327354083474,-0.0036832412523020164
2023-05-01,0.017138775015650642,-0.0055228836413449,-0.01932365295039329,0.0183486238532109,0.000510997906887134,-0.003231017770597755,-0.011729084972768145,0.01903208265361611,0.0029856454869128246,-0.002542401334191813,,-0.01410437255779562,0.006931608133086797
2023-05-02,-0.013597108225818166,-0.001851185093652452,-0.006568138070740304,0.006006006006006093,-0.023972196740576934,-0.012965964343598091,-0.003956096381542262,0.004268943436499528,0.010453511924725323,-0.0008496272047361364,,-0.004768717284468149,0.0022946305644790943
2023-05-03,-0.015631151520323683,0.00593475980754099,0.002479316696314404,-0.023880597014925398,-0.018118122204256126,0.003831417624521105,-0.00044748644480741007,-0.0017711654268508514,-0.0015758493816667718,-0.0034013272142726647,,-0.010062246647983386,-0.001831501831501825
2023-05-04,-0.012663312493456869,0.0024581728950572312,0.02308324240144466,0.00917431192660545,-0.0019319090984217802,0.003816793893129722,-0.008506868606902196,-0.0017743080198723282,-0.021340840606117295,0.008532411083278069,,-0.01936108364873823,0.047706422018348515
2023-05-05,0.004546675937637357,0.0014713431850681413,0.0362610648507764,0.0,0.016652831148319613,0.0038022813688214363,-0.024384709735383203,-0.00177746178457161,0.013953201243128044,0.0,,0.02369194298304378,-0.003502626970227629
2023-05-08,-0.003918137106245778,-0.0063662664192406515,0.02099537052658329,0.009090909090909038,0.004267291657233496,0.011363636363636465,0.00393423204221377,-0.005341880341880323,0.006500258885546062,0.005076163444606596,,-0.008317217432453505,0.0035149384885764245
2023-05-09,-0.004204782163577336,-0.015771394171203212,0.00990099872870065,-0.0030030030030030463,-3.271806741556027e-05,0.006420545746388395,-0.005301954489833838,0.01235230934479059,0.0011679709060870014,0.001683485115101302,,-0.0027956579054846387,-0.007005253940455369
2023-05-10,-0.0027923697949764348,-0.010265394629681235,0.0030165883229702484,-0.01807228915662651,0.015199535867058245,-0.00797448165869219,-0.009038224557321839,-0.003713527851458842,-0.022714778553841297,-0.00504203795255298,,0.0009751191725526631,0.003527336860670305
2023-05-11,0.0011610310823058079,0.006071380872202159,0.006766928668962446,-0.036809815950920255,-0.005248162907158571,-0.003215434083601254,-0.010523853919007231,0.009052183173589023,-0.004985651959898751,0.005067588928257205,,0.013638592353317547,0.008787346221441172
2023-05-12,0.003820162170568242,0.007291951526008145,-0.002240529191656737,0.01273885350318471,0.002459877708428815,0.00967741935483879,0.0030725307828303183,0.008443271767810012,-0.0008468251218899381,-0.008403349464857768,,-0.0038443201744061684,0.0017421602787457413
2023-05-15,-0.003805624069462721,-0.002246633786885055,0.012724556935821418,-0.09433962264150941,0.004423477301300549,0.019169329073482455,-0.007068803117682765,0.0047095761381474865,0.01186603089457483,0.0067796656080649775,,-0.003859156005695197,-0.0017391304347825765
2023-05-16,-0.02251178889554839,-0.0007506277977945564,-0.009608286548899447,0.02777777777777768,-0.011733297074823068,0.00783699059561127,-0.007593691826771276,-0.0010416666666667185,-0.005514402599639312,0.006733940460405652,,0.0004842910581868143,0.008710801393728262
2023-05-17,0.0004188207145978673,-0.005508197635708978,0.009701501353861941,0.023648648648648685,0.006668244346311525,-0.009331259720062213,0.00047819627837353273,0.002606882168926017,0.012142877186188006,0.006688968150232233,,0.0014520221883174145,0.0
2023-05-18,0.0006278083994335493,-0.009566995378569088,0.002217345693836137,-0.0066006600660065695,0.015089772341912333,-0.02197802197802201,0.005975143490605683,0.013520540821632787,0.014216387622349336,0.014950229476339505,,0.020299721270811366,-0.006908462867012077
2023-05-19,0.011642485642228584,0.01398066179276225,0.011799398411569628,0.006644518272425293,0.002801225210599556,0.0032102728731941976,0.007840385741032962,0.004104669061056887,-0.014153896233974339,0.008183294339370706,,0.0037896152053000787,0.008695652173912993
2023-05-22,-0.0014472242642400435,0.004763159797278815,-0.004373208341758472,-0.00990099009900991,0.0201568299149959,-0.0016000000000000458,-0.0025931307681781313,0.013285641287685168,-0.004369466333932315,0.001623360663124629,,-0.0009438270599475551,-0.01379310344827589
2023-05-23,-0.01642504985696336,0.002494971795226064,0.006588591039035752,0.043333333333333224,-0.026728471614227756,-0.019230769230769273,-0.002836237744552661,0.01966717095310133,-0.0406826625826332,-0.004862257066928555,,-0.002834156133092791,0.0034965034965035446
2023-05-24,-0.009612758454297099,-0.013190611629453008,-0.021090906316583835,-0.022364217252396124,-0.01202087554879494,-0.006535947712418277,-0.023465262004515264,-0.002472799208704246,-0.006245011752402774,0.0,,-0.04452870148503929,-0.0034843205574912606
2023-05-25,-0.01792418624652803,-0.0045397300945450025,0.017087633104345246,-0.0032679738562091387,0.0020710437529225523,-0.009868421052631526,0.0024271844660195274,-0.013882002974714869,0.02250629473802057,-0.016286622416360474,,-0.014377758752413539,-0.0174825174825175
2023-05-26,-0.007646786870087796,0.012414437512419552,-0.0014608842003190903,0.016393442622950838,0.010753338805414403,-0.012624584717607967,0.002663453035146812,-0.0035193564605329186,-0.013149406376043449,0.001655612884187363,,0.015090543027904024,-0.003558718861209953
2023-05-29,-0.006106399773181392,0.0020020478700604194,-0.0007315456346760341,0.02580645161290329,0.0012939501875124382,0.016150740242261152,0.004346746598498763,0.009586276488395606,-0.010916763850426059,0.009917397196262279,,0.010777975170820131,-0.0035714285714285587
2023-05-30,-0.0020479723288246987,0.014984976533514827,-0.01830161074616432,0.0,0.00043075934803171734,-0.0016556291390728006,-0.0024044241757043006,0.012493753123438367,-0.003679084985447112,-0.004910004136870483,,0.0035543496974854705,-0.005376344086021501
2023-05-31,0.01114045914147277,-0.004429141434033279,-0.010439924775648257,0.003144654088050425,0.010652536349000208,-0.030845771144278555,-0.028922632384983715,-0.014313919052319823,0.00029389539678614796,0.0,,-0.030288212216289523,0.007207207207207134
2023-06-01,-0.032763149119262924,0.02471576921967289,0.0082893483709634,-0.009404388714733591,0.02142769641597586,0.03182751540041062,0.01886325693384916,0.005007511266900355,0.011387034288558473,-0.006578951919260501,,0.0002519045428606148,0.0017889087656528524
2023-06-02,0.025704381092823914,0.011577413237717327,0.0,0.012658227848101333,0.010257288809307319,-0.008623548922056412,0.025578562728379994,0.006975585450921695,0.03726305622897641,0.003311225768374726,,0.02493073216902353,0.0017857142857142794
2023-06-05,-7.302189809665904e-05,0.008583705821161303,0.03811660870850053,0.02499999999999991,0.0055353301711051905,0.0337905654064905,-0.004038033745917269,0.010638297872340496,-0.0016106143040885978,0.018151845759210472,,0.03194103194103204,0.0035650623885918886
2023-06-06,-0.010448691569435509,0.00803782881135362,0.0208783264712038,-0.018292682926829285,0.005748219947099065,0.0,0.0064393329015890455,-0.0002447980416157014,0.014238610331838153,0.003241459268781499,,0.040476190476190554,0.007104795737122638
2023-06-07,0.007900815048999865,0.0018762155769191935,0.002820871720180973,0.0993788819875776,-0.009706950410896975,-0.01941747572815533,-0.012796194067498545,-0.0053868756121449035,-0.01362379763174315,-0.001615493079374919,,-0.016018306636155555,0.005291005291005346
2023-06-08,0.00835164388020826,-0.014044996996104397,0.01125174714539856,-0.011299435028248594,0.017588796429737874,-0.0033003300330033403,0.0033605229860138586,-0.02584933530280653,0.0017527868712154948,-0.016181207309213796,,0.006511599518532085,-0.0052631578947368585
