,5871.TW,IFX.DE,DVA,9999.HK,207940.KS,3481.TW,ECL,006400.KS,TEMN.SW,DXS.AX,SWK,RR.L,0M2B.L
2023-01-23,0.009933781622895044,0.026501792007087577,-0.00273905903310534,0.013475188126800708,-0.0007500000000000284,0.010963445608745515,0.009222843787852542,0.029079159935379684,0.026332882311939754,0.0012531017569896719,0.030758468289968643,0.015009366763823584,-0.000888068945780085
2023-01-24,0.0032786907431139323,-0.008136449053437467,-0.0348314727674901,0.004432007244205227,-0.0002501876407305925,0.003614850651085133,-0.004018375423982978,0.009419152276295195,-0.006968619432408785,0.012515692657614652,-0.009494788693284018,0.029574904509169553,-0.003805855891918064
2023-01-25,0.0032679760602563057,0.013566818404039838,0.0021990144057499883,0.004412451228396508,-0.00025025025025027237,0.0036018305714984322,-0.00826449071122326,0.009331259720062102,-0.007017582712157244,-0.006180493175747204,-0.020883193643929765,0.0028725286395070437,-0.003912473131794547
2023-01-26,0.003257331179940204,0.04747086461879868,0.027490928770427914,0.004393067034363929,-0.005006257822277815,0.003588903947542077,-0.003608843930415939,0.035439137134052334,0.01734664086364357,0.006840774701440067,-0.01608397242107351,0.01575368883816597,0.003513296648809172
2023-01-27,0.003246755422269487,0.0,0.01934431483130905,-0.0006906498716017229,0.017610062893081757,0.003576069776604074,0.003160985895593882,0.022321428571428603,0.030628333154964826,0.006794296450169712,0.02061129508297177,-0.0289038272088753,0.00041747433225758357
2023-01-30,0.009708744348451592,-0.014264586483434205,-0.003080714667889173,-0.027643400721222955,-0.007416563658838027,0.010689981211090771,-0.012275947579003299,0.0,0.0009190802652523367,0.004907971009235457,-0.0161328570097804,-0.009800310631291609,-0.00617761034619102
2023-01-31,-0.06250004134178078,-0.00768758720212126,0.018417772999582693,-0.0071073206943128575,-0.011207970112079746,0.016666700993646533,0.029044230507698998,0.0,-0.005509534758701418,-0.004884000476487849,0.053556695709727764,-0.030975117281312525,0.020933107709027565
2023-02-01,0.042222223790147284,0.014734941420669001,0.029372474655575243,0.027917031069931708,0.012594458438287104,-0.004098368958419862,0.005812787482017967,0.048034934497816595,-0.0018467642410366913,0.01717795703995395,0.020714434599574227,-0.00529598609709836,-0.0044403076171875
2023-02-02,-0.014925370103062274,0.07964071035598885,0.011908998529715609,-0.007660209308923527,0.00995024875621886,0.008230469417212616,0.023052794549360156,-0.005555555555555536,0.05427068470462859,0.008443871549617343,0.05188674350070355,0.033846715613848,0.0017705530974343464
2023-02-03,-0.0043289936187702605,0.01622293572362299,-0.003961737812860022,0.005614056503563614,-0.0012315270935960854,-0.016326563552419016,-0.03784844188347769,-0.0027932960893854997,-0.004094746863752996,0.026315822495649455,-0.021587232328710182,0.0031267608420511017,-0.00837007371764642
2023-02-06,-0.010869572719869769,-0.017737795545345603,-0.017898997994918786,-0.029309119740389744,-0.004932182490752113,0.008298772208071847,-0.010437673134605752,-0.018207282913165312,-0.02790016987446675,-0.024475529139196706,-0.017586884792645363,-0.009167583271118884,-0.005994227968448729
2023-02-07,0.0,0.00013893785980378937,0.00929132146570888,0.013659193480339837,0.0074349442379182396,0.028806642960244266,0.003955375008701134,0.014265335235378096,0.057401861434054346,-0.01075270654939553,-0.019095091046979595,-0.0011103140687358515,-0.0007625152526027357
2023-02-08,0.01318685030125999,-0.013472239176432255,-0.013690589120157859,0.010638297872340496,0.0036900369003689537,0.043999959434814606,-0.007026016892779818,0.02390998593530247,0.0114286150251115,-0.004830913423070071,-0.029200386153168445,0.011671009141493105,0.06364436464985013
2023-02-09,0.0,0.02351116707933909,-0.010290781542324545,0.004912259285910103,-0.002450980392156854,-0.003831425349001938,-0.036040185850071516,0.0027472527472527375,0.004237223297066439,0.006067984481033406,-0.034408075180266895,-0.004577916081411115,-0.01996869298797488
2023-02-10,0.010845994155981753,-0.02627229866425751,0.0044734947488531684,-0.037709455388020285,0.0,-0.026923070082579548,0.0017150304772766134,0.00273972602739736,-0.016033747033952106,0.0,0.01274338443722356,-0.011405425403301028,-0.010316017748915218
2023-02-13,-0.004291902808078674,0.011159781117534351,0.007944102288983679,0.008708250520077732,-0.008599508599508643,-0.011857668399235854,0.01280643105377699,-0.012295081967213073,-0.010577442445018126,0.001206300232551527,0.039962719701757576,0.018421991679360428,0.007260444845265335
2023-02-14,0.008620736846744137,0.0013970169260000276,-0.010150447764566417,-0.012949662242861981,-0.0024783147459727095,0.03199999948974619,0.07106629623511629,0.022130013831258566,0.01040163548115891,0.024096362008327654,-0.0011203055313451227,-0.010049319233706555,0.0005055994077178827
2023-02-15,0.002136712851640743,0.01060270832861021,0.0027748022515043935,-0.015306056060035989,-0.013664596273291973,0.015503844827436941,0.03503789940411739,-0.017591339648173165,-0.006291141350400653,0.010588253245634283,0.03117988632921387,0.033591725444312326,-0.0012511218123574253
2023-02-16,-0.012793145360508573,-0.003589206618826002,0.0036091844616261692,0.022945897147860217,0.018891687657430767,0.038167954727136744,-0.01195481239134688,0.011019283746556363,0.003741037931373592,0.02095463352483784,-0.01892544536610108,0.016071455819266056,-0.015785772058222736
2023-02-17,0.0,-0.023690760283219814,0.006113667554842106,-0.015195303119384551,-0.012360939431396822,0.03676466191516159,0.002592741247626096,-0.04223433242506813,-0.014048212828603357,-0.010262274559885265,-0.011308167157164206,-0.011775078482868628,-0.017239841402378997
2023-02-20,-0.002159856095541701,-0.008940043591590174,-0.007416911366943335,0.01836884561267782,0.007509386733416834,0.04964537804026303,-0.019487721471345254,-0.015647226173541973,-0.009305021823307724,0.0,-0.04575018857471225,-0.005868718104995785,0.011224238632875139
2023-02-21,-0.010822518408926673,-0.011454688778803068,-0.0024907776661657888,-0.027417048228119967,-0.006211180124223614,0.0,-0.0066250135764365226,0.0,0.05518054255811555,-0.004608290374042534,-0.01598120604861275,-0.01627906659342071,-0.0028991579642624332
2023-02-22,-0.0021881436725617043,-0.007531927369137437,0.027316538076325614,-0.00890205431064739,-0.015000000000000013,0.016891926470425034,0.006637606900263826,-0.011560693641618491,0.0002781174220032323,-0.004629625030506013,0.012419404610198859,-0.02145845188504225,0.011048570193938234
2023-02-23,-0.01315793138329635,0.016199659438598024,-0.02928429096366747,0.04116766278991402,0.0012690355329949554,-0.02325575481875286,-0.0027631400793008964,-0.004385964912280715,-0.006674023077858249,-0.015116291706338436,0.02429815508674915,0.23675899188492466,0.02167380712663247
2023-02-24,0.002222252012804571,-0.03504229367023193,-0.006757634480848096,-0.11214957166792927,-0.0076045627376425395,0.0,-0.0013853980886349149,-0.001468428781204123,-0.026315856922799585,0.0035418809947351804,-0.023491402258877248,0.022088557834705647,-0.016483303378226788
2023-02-27,0.009312636426779042,0.006399766178766919,0.0064390571621579795,0.006477757504111725,-0.016602809706257937,-0.0020408203112287637,0.007440992950916714,-0.002941176470588225,0.006038036415772607,-0.014117633595186141,-0.0024764941781784122,0.06586303407867433,0.06831077945381181
2023-02-28,0.0030755704726430633,-0.008725287538012938,-0.007001378890632237,-0.025744203532354182,0.003896103896103842,-0.0006816645920211251,-0.0024411580061224347,0.026548672566371723,-0.010002922893077582,0.005966609791412836,0.01205821393331874,-0.00041377626616379004,-0.009672104121983272
2023-03-01,0.0030661403419423028,0.007906889287615071,0.0008509566375685118,0.08422794967925995,-0.0006468305304010435,-0.0006821295755999879,-0.0053334433755961586,0.010057471264367734,0.010392627502734397,-0.010676174297720165,-0.02196001915681156,0.024009905263703057,0.00892234482618326
2023-03-02,-0.013100403986835762,-0.00473652614547071,-0.01664038280229052,-0.002284867058529705,-0.0006472491909385036,-0.020477855819098445,0.021511407465390153,0.009957325746799528,0.005999973842075956,-0.021582770009893504,0.02090051271752502,-0.0017517484843248,0.008843440599702657
2023-03-03,0.0,0.018738878290616157,0.01296940543023295,0.03511455040851619,0.020725388601036343,0.04878047425390086,0.009078004614292645,0.029577464788732355,0.01959677532938464,0.008578394133967882,0.02082356936585783,0.009989171780221628,0.00876591970945051
2023-03-06,0.008849535143364173,0.020729900276573954,-0.022070541895384932,-0.0014750162096494046,0.016497461928933976,0.03654492406476573,-0.014687845692361479,0.06839945280437765,0.0038997042812802807,0.01215071531371592,-0.02509743740307513,0.02098369020620061,0.02606923827871399
2023-03-07,0.017543815673377594,-0.015160148546235819,-0.016832899320336936,-0.0014770824021977935,-0.008739076154806513,-0.02884620986746378,-0.019751507302989135,0.015364916773367376,0.005271881850233973,0.002401015359766445,-0.011872600680071677,0.0026181038073065377,-0.031801245645778464
2023-03-08,0.002155201318630784,0.031222792721783632,0.006721607984188083,-0.040680474291027724,-0.021410579345088165,0.009901009898588997,0.012165746292236213,-0.049180327868852514,-0.00027596802814056076,-0.009580828748653736,-0.00011889730104941432,0.024024076971719044,0.004703720902618835
2023-03-09,0.00860212909898772,0.009857723238752447,-0.056815251485055285,-0.012336090072269212,-0.007722007722007707,-0.04248364003629701,-0.013083833259096345,-0.02917771883289122,0.0030370128836076926,0.001209102134708262,-0.01844143956548494,0.007522584924071429,0.00615019311941678
2023-03-10,-0.03198289725040726,-0.006833047971348094,-0.0025377645844273378,-0.003903259996650421,0.006485084306095956,-0.013651903879398963,0.0026642146780555542,0.006830601092896238,-0.029177025044489047,-0.013284983118927451,-0.021575742779356033,-0.05024036648901753,-0.03160202352892316
2023-03-13,0.03303959936199674,-0.04282509125921219,0.005088340276715675,0.03213164986794759,0.002577319587628857,0.006920428970813131,-0.0017081309543254264,0.0013568521031208647,-0.08023821361850147,-0.00856789402332192,-0.00557488318671262,-0.03397738771575021,-0.02280671633005904
2023-03-14,-0.021321908934181177,0.024497553378343362,0.02051693266210375,-0.01898253650668269,-0.007712082262210762,-0.027491463165115082,0.01768056547640051,-0.017615176151761558,0.016646144833148746,-0.009876533325735348,0.0013703826454696255,0.07034480653960129,0.010208245632181923
2023-03-15,0.0,-0.047823546864628974,-0.007310673234320553,0.03715172728433358,0.007772020725388629,-0.00706715214413145,-0.008468775399247397,0.012413793103448256,-0.10703453087608839,0.007481229740367468,-0.0072156534147616025,-0.07126287226849726,-0.027047108988046076
2023-03-16,-0.006535965796908516,0.01969921140742481,0.026170408203705975,-0.017164201878789642,0.015424164524421524,0.010676178393219882,-0.0028888492584351333,0.006811989100817373,0.03022069156508933,-0.008663328649155755,0.0052631347479135115,0.014985456301205513,0.0061432790893853895
2023-03-17,0.008771907836688797,0.016664281425995853,-0.01614766315445304,0.02733489891370633,0.022784810126582178,0.02464793714354374,-0.026390390682461073,-0.024357239512855178,-0.030982219160517688,-0.021223479580059434,-0.031538254061306725,-0.04101161910350293,0.0022263831363882325
2023-03-20,0.004347815283387568,-0.00014508465152685002,0.015891640928100914,-0.019216600479462054,0.004950495049504955,-0.0068728657912787705,0.011062177738534462,-0.00832177531206657,-0.007482969939082262,-0.00765305377701242,0.012228046317268149,0.00484670463998782,-0.01122824846624515
2023-03-21,-0.008657987237540299,0.004207179954205831,0.002692641238937865,0.0022607615573255746,-0.003694581280788145,0.01730107242703305,0.009597543441273393,0.002797202797202747,0.033927339299669734,0.00257069156647316,0.013097644802785302,0.06398073872759369,0.013133388598256523
2023-03-22,0.021834075968935718,0.013435427459911997,-0.018542161187063644,0.007518796992481258,0.0012360939431397266,-0.003401367185381421,-0.01381578533835226,0.02092050209205021,-0.004640350987550779,-0.01794876152555125,-0.039161480970180906,-0.00519999186197917,0.0043130671348936556
2023-03-23,0.01282048063861363,0.023235883363689647,-0.019674294934598935,0.03955226158028213,-0.014814814814814836,-0.027303807758797927,0.009189593664753914,0.0191256830601092,0.006992976346019253,-0.0065273779234600315,-0.0141084492227187,-0.012598879958671816,-0.006336974054601985
2023-03-24,-0.0210970611104474,-0.048342174417868033,0.01169597166132097,0.01220385435031579,-0.0012531328320801727,0.017543894985266872,0.021141158088115564,-0.036193029490616646,-0.04695767483603519,-0.007884355023241252,-0.016165379633894195,-0.02579070955752827,0.0015596053285673595
2023-03-27,0.004310402637261568,0.0144928345563895,0.013531249896639341,-0.025531958180961878,0.0,-0.006896565375401731,-0.0009353572955442813,0.0055632823365785455,0.02602359500144935,0.003973474465339244,0.02922556456491998,0.005573380863708621,0.01901064591129109
2023-03-28,0.0,-0.03131321360432182,0.0025923129525162736,0.017467316316488235,0.0,-0.01041668742895141,-0.0001873418440057062,-0.0013831258644536604,-0.008792703130373947,-0.009234788328334687,0.0044491491158307195,0.006928086638294362,-0.0042582955551893065
2023-03-29,-0.01931335823407332,0.06897072951357464,0.014479673803183601,-0.005722482362619297,-0.007528230865746499,0.02105267398232047,0.012798121772344073,0.018005540166204925,0.026270913401359675,-0.0013315883591290545,0.014981780795653599,0.018301938414291063,0.011047648934514154
2023-03-30,-0.013129070463089754,0.05462650574485095,0.011596737843235339,-0.0223022021835656,-0.011378002528445008,-0.0103092986869181,0.0064723114060931675,-0.01904761904761909,0.06216758124921573,-0.005333328247070335,-0.0019253179159053335,0.01486484424487955,-0.0040374414616827226
2023-03-31,-0.008869157434971742,-0.004228325760225138,0.021793945789776448,0.01545258423716489,0.007672634271099765,0.006944458285967681,0.013780009902139234,0.01941747572815533,-0.009702703157697612,0.006702438402035549,0.036265427177892384,-0.007856143140854144,0.005747529476183066
2023-04-03,-0.006711427987763363,-0.021496851558670316,0.00715080540858315,0.00507244165392895,-0.012690355329949221,0.0017241413438504605,0.002960221692609233,0.013605442176870763,0.0025284426437828245,0.017310204213284663,-0.014147423228390799,0.0042275507043443294,0.008267355053083403
2023-04-04,-0.0022522585335456036,-0.010170870921173414,-0.001346561477097108,0.01586155008397827,0.01285347043701801,0.0005737245989823059,-0.00692693124730992,-0.025503355704697972,0.0022068601414939604,0.011780124890144794,-0.029078614262280644,-0.027731333549903092,0.0016938159155248655
2023-04-05,-0.002257342652798422,-0.027537944453532415,0.01667075974290877,-0.0024840205059073472,0.0,0.000573395627806006,0.007460490221121496,0.07162534435261714,0.006605821907041287,-0.00258731964775738,-0.034487179144777835,-0.012027491408934665,-0.007123391178519567
2023-04-06,-0.0022624497771802643,-0.005494604122259106,-0.005666761597157732,-0.0024902062292447846,0.021573604060913798,0.0005730670336741017,0.005659164046215581,-0.042416452442159414,0.016875028610229492,-0.010376124942962028,-0.0024170847619878755,0.029217370074728244,0.0017781697065295532
2023-04-07,0.013605480379133894,0.00017001045785880464,0.0006972102708098227,0.0001426620623288244,-0.011180124223602483,0.0034363233050249686,-0.001616359278726165,-0.00939597315436247,-0.0029502122233026062,-0.0007863750814779413,0.01070130658899715,-0.0010814505823041332,0.0019346876209296315
2023-04-10,0.00223709530913907,0.0005099446776481997,0.0020901735219818196,0.00042792513830347545,0.008793969849246297,0.0068494384967603406,-0.004856928377427572,0.01490514905149043,-0.008876825188081527,-0.00236098186173761,0.03176400342781682,-0.003247864151489921,0.005792855496969285
2023-04-11,0.01785716943400284,0.00016989492220464975,0.024425687388176742,0.00014258069890260572,0.011207970112079746,0.013605360269185018,-0.004940993558963491,0.024032042723631575,-0.002985442984846154,-0.0007888564296344436,0.015877058321387416,-0.0010861490483875524,0.001919830531475597
2023-04-12,0.0,0.0066525295194928,-0.01687913461486512,-0.001425494967155494,-0.014778325123152691,0.01677855760588165,-0.0053893629219925465,-0.003911342894393766,0.0,0.003947396076947607,-0.00749677713810637,0.003058187058762707,0.0020775521481124493
2023-04-13,0.006578965691648175,0.019825590245531988,0.013326937185140997,0.007137758432794961,0.018750000000000044,-0.006600673265726109,0.015220700152207112,0.00654450261780104,0.0006238445697739348,0.010484917759652879,0.014978852385135744,0.010501271875840601,-0.012592365598115829
2023-04-14,0.0174291498941892,-0.004549866766975552,-0.00521329897454248,0.03047475270705613,0.0024539877300613355,0.0066445316481391625,-0.014272892850449748,-0.00910273081924573,0.013092211501644524,-0.0077820937072214935,0.0017658853658433227,0.004022836929729046,0.003390352223947346
2023-04-17,-0.01498929015901418,0.003878205270453794,-0.0011910251930861149,0.01031636907129374,-0.006119951040391647,-0.016501683164315217,-0.0025551997409617444,-0.009186351706036766,-0.010461543156550457,0.01568625935465673,0.0028960383056710892,0.008347245409014992,0.012148417336313333
2023-04-18,0.0,0.01283112944401954,-0.004412148150358619,-0.004765125781662438,-0.023399014778325178,-0.016778450589536975,0.00207378069057218,0.014569536423840956,0.020833395112608954,-0.0051480002511219425,0.016195868057933493,0.03211924571864655,0.00224558769836003
2023-04-19,-0.004347815283387457,-0.02547340489436911,0.001317530400839706,-0.025307777192034142,-0.006305170239596425,-0.04095571163819689,0.0022521784107212284,-0.010443864229765065,-0.007005889250850661,-0.00517463929551476,-0.007907083893551214,-0.0032082128997024117,0.00602725078833255
2023-04-20,-0.01746727463999087,-0.027816575877868233,-0.005741575793062337,0.010526315789473717,-0.0038071065989847552,0.00355872613107322,-0.0018826524456411198,-0.01187335092348285,-0.015950818018571233,0.015604666406524803,-0.00585306603787028,-0.00225301634865982,-0.00295200458482503
2023-04-21,0.002222252012804571,-0.00388216046892198,0.034889242067591475,-0.013194402058919308,0.0,0.017730532545877642,0.007605719218608975,-0.020026702269692942,0.007169561381186629,-0.016645341279561077,0.002129502255368676,-0.0041935090095766014,0.0024493919109935813
2023-04-24,0.0022173245588406054,-0.015155823338106833,0.02464546418641267,0.011963384062093407,0.015286624203821653,-0.010452982579695735,0.002898524817921855,-0.010899182561307952,0.004333004756978065,0.013020883294910135,-0.001875019073486306,-0.004859086299594972,0.0018077298893839355
2023-04-25,-0.0176991405311685,-0.008207608976049885,-0.009530251233349496,-0.03685676591988796,-0.013801756587201952,-0.02464793714354374,-0.010717718928661801,-0.02754820936639113,-0.027118676345926795,-0.0025707222115338713,-0.027426360098447344,-0.004557370958432672,0.003718786529036011
2023-04-26,0.011261268831024962,0.0023644697271885118,-0.01179846933201989,-0.018772607245600148,-0.003816793893129722,0.010830347353765646,-0.010468662134846651,-0.004249291784702569,0.13367124680064468,-0.0025773478569165453,-0.005150676114042851,-0.006213191538028129,-0.013431614658663493
2023-04-27,-0.020044528468130873,-0.04467048057648215,0.020169300578081195,-0.000735767838243806,-0.0063856960408684715,-0.007142757890655771,0.022019939664995603,0.004267425320056972,0.03157298755272531,-0.005167953880604426,0.06588139007446014,0.00032907570096796235,0.004440868883526683
2023-04-28,0.013636329196268893,0.015586334247997158,0.02670149320623283,0.020618578710124513,0.003856041131105492,-0.03597129317125891,0.010110692337233829,-0.021246458923512734,0.011376002287991849,0.010389662665569288,0.04845170537584664,0.0009868019505550052,0.0038613665688349563
2023-05-01,0.006726440639258424,0.01424555591519816,0.00033199180051179944,0.0010822345207517348,-0.013444302176696565,0.027985131238666305,0.005600586641540728,0.00976845151953687,0.012654011760995676,0.0128534578323658,0.005096160065658495,-0.008133391206083251,0.011309838727437072
2023-05-02,0.0022271659799946164,0.004681823460507717,-0.02267953385994359,0.0003603548517903121,-0.004542504866969499,0.009074428020486414,0.03258679961949751,0.00322465066284483,0.004165296213063829,-0.027918815207329195,-0.01486518706698925,-0.002733361903698328,0.0037277855886608258
2023-05-03,-0.01111111895073802,-0.005219184116660336,-0.0020374992443150663,0.0,0.010430247718383301,-0.03237416385413305,-0.005393633509239604,-0.02285714285714291,0.006057401497024939,-0.020887708955524942,0.012282174265941803,0.009302285026474344,-0.00930356818777689
2023-05-04,-0.006741520764249387,-0.01813819668833261,-0.010775913545532534,-0.005763710620809492,0.028387096774193488,0.011152438833548217,-0.005653604178165295,0.0,-0.03848170657968353,0.031999969482421786,-0.0041599330545762925,-0.017774832499875992,-0.0233360251554936
2023-05-05,-0.0022624736675677104,0.013282484680641637,0.014447909063844966,0.011594247126924806,-0.0028230865746549094,0.0036764779161004846,0.0076003571243610235,0.0,-0.011979271227679278,0.03100778489049616,-0.00823855978136978,0.013069684907022205,0.014704470191476915
2023-05-08,0.024943356696220942,0.00045199303985898887,0.008364393054810515,0.009312233066843811,-0.008493236866939258,-0.01831505468641581,-0.00483673833561904,0.0,0.00606220447659811,0.008771951315045712,-0.014742039525386885,0.0024809792599582714,0.004333440470084771
2023-05-09,-0.008849605387804549,-0.0076807548872073195,0.1290214354259962,-0.02625973817259697,0.0,0.011194052495466567,0.00011574536972180915,-0.005847953216374324,-0.006299631684745344,-0.012422407341657227,-0.029687685870797842,0.000824946411714711,0.0014382475963548025
2023-05-10,0.004464274640594068,0.013810952656532205,-0.01439639158124506,0.009475241112783861,-0.010152284263959421,0.007380088564828524,0.012033476996350156,-0.0117647058823529,0.004410139272204461,0.00880511322993427,-0.006853476500652267,0.030662771793103394,0.0011411031017574125
2023-05-11,-0.0022221814561621533,-0.006736595165842241,-0.03707061982088633,-0.0007220657293547372,0.0038461538461538325,-0.025641076560982135,-0.004058717685960445,-0.0029761904761904656,0.008507173023431402,-0.006234496847642768,-0.008626057479659832,-0.06653876488940014,0.0022640476193089842
2023-05-12,-0.011135864863135225,0.01793522937111125,-0.019562665433916937,-0.019508649330300054,-0.0025542784163473664,-0.015037564688413552,-0.00017218906604687945,-0.007462686567164201,0.0,0.012547039807408122,-0.02063388558961421,0.016449686467953084,0.007271135544032248
2023-05-15,-0.05855855501526486,-0.009623949023806921,0.033504047681924165,0.013264576950906992,0.010243277848911658,0.0,-0.0025259913613828733,0.013533834586466176,0.018231242692389404,0.01115243568665969,0.0038075316522068192,-0.021577861647955388,0.006615930482556376
2023-05-16,-0.004784677001830162,0.022574407983387612,0.01713809645111075,0.014545454545454639,0.0012674271229404788,0.011450404676272674,-0.006848934914568394,-0.004451038575667643,0.008818862832776775,-0.013480350335071556,-0.0042988538833417245,0.021019901203814362,-0.0035774971136072198
2023-05-17,0.028846157515542536,0.005994093911821485,0.0009135603974006479,-0.023655935854894672,-0.0037974683544304,0.011320717024675853,0.010952708718060089,0.02980625931445613,-0.0034437369037148002,-0.004968939242891657,0.03834916372147812,0.0317246871458885,-0.002404978452708928
2023-05-18,0.0186915416404676,0.039529157349365684,0.02352702241623028,0.02349483861925661,-0.008894536213468918,0.007462701663644378,0.0028661508096692323,0.0014471780028944004,0.009968102356381792,0.016229726682425616,0.016754345148896288,0.017664356168972883,0.008498006903747246
2023-05-19,-0.00917428921141672,0.00531252466514065,-0.0059446990221632134,-0.007173601461866519,-0.0012820512820512775,0.007407422281064058,0.0018291359234114957,0.00867052023121384,0.009869719977418034,-0.003685587884540764,-0.01840267970325926,0.0028929407869728863,0.012550038595395385
2023-05-22,-0.00462961806073614,0.0,-0.005282555263871447,0.01156073825199977,0.010269576379974277,0.02941170608296062,-0.013008493887822214,0.002865329512893977,0.004951849014735332,-0.006165134300515129,0.00171546855289062,0.008333352895883328,-0.005608476892823289
2023-05-23,-0.006976763590076374,-0.00834384748935535,-0.028657319868701014,-0.0357142857142857,0.006353240152477735,-0.010714307679936863,-0.031562555873107634,0.014285714285714235,-0.012448120465286205,0.004962774165082395,-0.005137592280676562,-0.026064882542733092,-0.012417643947780332
2023-05-24,-0.016393438966043394,-0.054129865972578295,-0.0069115512839480475,-0.024444467050057872,0.0,0.007220231569177171,0.0007162604790893479,0.005633802816901401,-0.04753154638282975,-0.003703788300324029,-0.02508300589695056,-0.041449027227277724,-0.02496453531666354
2023-05-25,-0.019047647126282374,-0.018680423481750474,-0.012568807797499693,-0.009111594351166041,-0.016414141414141437,-0.010752595991237457,-0.005487612302052081,-0.019607843137254943,0.028398091157906258,-0.003717439170466408,-0.021818682519334054,0.0132788346421151,0.008577965275839095
2023-05-26,0.0,0.0438131710155405,-0.008205331362607149,0.018007651142690317,-0.0025673940949936247,-0.010869586568398093,0.0010796373728965136,-0.010000000000000009,0.004289540232835565,-0.002487500520428565,0.014698290685055904,0.0016801074924241988,-0.002410868862660398
2023-05-29,0.021844721920429855,0.0024606427464319847,-0.014796356340958994,0.05306733536573294,0.0009652509652509078,0.03296698161917777,-0.00498772056496366,0.027056277056277,0.008208753152013415,0.019950104523650314,-0.011626368855937819,-0.023398234116399408,-0.005311591057306941
2023-05-30,-0.016627074085501348,0.01342766786732863,-0.005006192183782288,-0.002859141629272255,0.00032144005143042165,-0.010638319527526585,-0.0016709075415617392,0.008781173164734701,0.002713972718563218,-0.009779941408490589,-0.003921043786676792,-0.007986276130758863,-0.0017799849043356186
