,HPQ,TTE.PA,4911.T,5332.T,8001.T,CS.PA,SIE.DE,SPGI,5938.T,GFI.JO ,REGN,IBE.MC,2887.TW
2023-01-16,-0.00859906028055446,-0.005859676490933219,-0.022856242118537207,-0.02083333333333337,-0.004197530864197496,0.008629981148042809,-0.0008424256889272286,0.0021084640924107223,0.00683260126891172,-0.008708945198499074,0.006210772743462378,0.0,0.0063694489733152615
2023-01-17,-0.002891215160298999,0.0037049074107204927,0.004032908533634361,0.0,0.007934540044631788,0.0003565144083363947,0.018830751390252365,0.0007013426084305774,0.0033931168201648543,-0.009112575353988461,0.0020574790463727677,0.0,0.0
2023-01-18,-0.0021746816096611665,0.0,0.021208226221079762,0.010131712259371817,0.012300123001230068,0.0071276110743410115,-0.00027581576643320727,-0.009009002274303346,0.007729468599033895,-0.004008677607998501,-0.004889367856800941,-0.009174259751845049,0.004381694350647614
2023-01-19,-0.020704743478243137,-0.021140911976370247,0.011013215859030812,-0.017051153460381108,-0.012393681652490884,-0.013446605273798817,-0.030077265510601525,-0.008157102913804226,-0.006711409395973145,-0.008191675742222682,-0.012393872914281179,0.0004629735511676447,0.004362578863487121
2023-01-20,0.035237418219594696,0.008741829280070279,0.0,-0.0010204081632653184,0.0034448818897638844,0.013450502556962451,0.009103831605487223,0.019162027016840888,-0.0019305019305019266,-0.0021961233648429834,0.008985833125993326,0.0,0.004343629437512098
2023-01-23,0.024722341018629468,0.005947362750948537,0.011515717398070446,0.010214504596527174,0.012260912211868646,-0.007609210816675316,0.014378300084058937,0.0073631899539161605,0.009671179883945946,-0.004688995215310965,0.010955641474420075,0.0009254303493848592,0.012974531754470053
2023-01-24,-0.006993033575937724,-0.008614900838814665,0.0,0.02123356926188058,0.01816860465116288,0.008202551167142191,-0.004307914988017858,-0.00819939708935602,0.02777777777777768,-0.010527833862128633,-0.0033428813568534554,0.0027739887017586007,0.0042694498060735775
2023-01-25,0.010211299979670407,-0.00511159045970766,-0.002461538461538515,-0.001980198019801982,-0.009992862241256284,0.009197036599638109,-0.00334958630367721,-0.0036440670440615053,0.007455731593662529,0.009571005198464766,0.01884616894825908,0.0023051745426210246,0.0042512990979641785
2023-01-26,0.011153701250174342,0.0020551281578886638,0.01573103022825406,0.0,-0.0002403268445085871,0.004030836605342092,0.008682188564520077,0.0027294065906240395,0.0027752081406104967,0.010202117420596624,0.0015110973424203866,-0.0027598650678043457,0.004233302064715172
2023-01-27,0.007583568135772101,0.0018800309948237004,0.009110233829334957,-0.001984126984126977,0.01105769230769238,-0.00034910904946838794,0.0,0.016359109602445798,0.008763837638376293,-0.025866996951219523,0.0007140365156828032,-0.0036900333293332643,0.004215456762897141
2023-01-30,-0.014026679912179763,-0.012111891801595887,0.02467649714113751,0.003976143141153132,-0.004279600570613384,0.00017458218008181703,-0.005553262982893159,-0.019416694918384936,0.007773205304069553,-0.004254486771969268,-0.008575306558212259,-0.0013889206535036003,0.012593283845139025
2023-01-31,0.011103389944923991,-0.0160594078332974,-0.014243759177679838,-0.005940594059405946,-0.0011938872970391756,-0.0008728917270617309,-0.0025129179404957958,0.024034488012511845,0.011796733212341204,-0.030989097338179006,0.029886141913737063,-0.0037088514064861355,-0.026946108340283548
2023-02-01,0.025051525905120053,-0.01772548841079835,-0.010874422761805502,-0.08366533864541836,-0.0016734401147501243,-0.00017470420431908718,0.0006998328046681213,0.00597426313487337,-0.05067264573991026,-0.0047133951649688255,-0.000619629940905031,0.0004653433684664865,0.0
2023-02-02,0.030800135602458756,-0.014114720355502208,-0.01867469879518069,0.006521739130434856,-0.02298850574712641,0.00768959485009213,0.005034973571350632,0.015854528613526986,0.006613131790269344,-0.013850697627049602,-0.008970960149035312,-0.000930253849473095,0.0
2023-02-03,-0.009093883673913727,0.02120330124093095,-0.00705954573357892,-0.001079913606911398,-0.016176470588235348,-0.007284047347498435,0.00904538714664671,-0.02675122638593297,0.004223369310182967,-0.008468449860580374,0.04250531437289351,-0.0004655600137314364,0.0030769019426075683
2023-02-06,-0.024254335154598183,-0.012244873920020827,0.00262751159196295,0.019459459459459483,0.002740408570004904,-0.004716988991026683,-0.014204919996578247,-0.01139685167537341,0.0018691588785046953,-0.007915842099781245,-0.0028986496713143683,-0.004191902909466361,-0.009202454376708746
2023-02-07,0.0077258830601174555,0.03377651946225524,0.020965006936950914,-0.007423117709437932,0.0077018633540373305,-0.0028084929609226705,-0.014689465619001862,0.006645640061617941,-0.004197761194029814,0.027926509186351645,-0.01398455947930255,-0.0014031235020778299,-0.003095954033465742
2023-02-08,-0.012999979654948035,-0.019117175379146145,-0.009663294579495663,0.0064102564102563875,0.0036982248520709415,0.004048574840282537,-0.00567941962438856,-0.014173639771681068,0.002810304449648804,0.0010213461342047925,-0.02633975275030387,-0.0023419739351658864,0.0
2023-02-09,0.0016885929088117368,0.024982279973778443,0.004268943436499528,-0.00849256900212314,0.008597396217145725,0.006486657186992373,0.06682850759322512,-0.0060134267331644065,-0.007006071929005153,-0.018365472910927494,-0.006522895430537412,0.0,0.006211201654180654
2023-02-10,0.010451768966189823,0.025929127736641577,-0.0009108850766661458,0.0021413276231263545,0.007793472966390658,-0.00975442213515787,-0.024628515064097245,0.0005774548566002125,-0.002822201317027262,-0.01902089179918931,0.01724017546838663,-0.0032863707667378783,-0.0030864622830365507
2023-02-13,0.0123457072976485,0.0032013891540216832,-0.03965962619662666,-0.017094017094017144,0.0007249879168680362,-0.0008794940792004047,0.0028818317079384315,0.0185236657596215,-0.009433962264150941,0.0019071837253654689,0.008394801381361505,0.008007540271290914,0.009287926092832244
2023-02-14,0.0019775697310688845,0.007389966744092424,0.000474683544303689,0.0010869565217390686,0.0057957015213716545,-0.0063380389997731434,-0.007799667221436768,-0.015488452934212416,0.010952380952381047,-0.011368443316412846,-0.012775304141190436,0.00467291510524781,0.0030674636577201486
2023-02-15,0.004276350978504206,0.00033345211597723967,-0.02245769413253207,-0.007600434310532034,-0.010324129651860692,-0.002303282363235959,0.023996659943554377,0.007427566961186738,0.0032972209138011355,-0.03246510135315828,-0.002399858800416932,0.010697653127271112,-0.006116166197903894
2023-02-16,-0.008516220865843804,-0.0010000228881836826,0.008898236531305503,-0.003282275711159688,0.006792819019893148,0.0051500105444435285,-0.0075420546611952854,-0.02652555922877564,-0.00187793427230043,0.007849640685461567,-0.021358329083964844,-0.0032213389921227353,0.0
2023-02-17,-0.0036339811261334454,-0.021354668145195932,-0.012347658755612612,0.001097694840834329,-0.0036144578313253017,0.0008834461679478878,-0.0131632675880885,0.008411992584080208,0.002351834430855959,-0.0007678806494075818,0.016853819424038186,0.006463499105940906,0.009230769426457286
2023-02-20,-0.02884615019763448,0.004432293252804698,-0.00097418412079886,0.002192982456140413,-0.0065296251511487435,-0.0012356521260152853,-0.00536302782043141,-0.020868508163746302,0.003284842796809073,0.009990119661872798,-0.0022237065590987593,0.0009174522231025772,0.012195164218679055
2023-02-21,-0.009900988809515843,-0.004752185811242149,-0.0026003575491629904,0.009846827133479286,0.0075462512171373675,-0.006362682903873318,-0.006359727261546322,-0.007104428205929603,0.02198316183348914,-0.0012499999999999734,-0.00074288748346929,0.0045829689673848595,-0.003012089635394566
2023-02-22,0.0027586180588292653,-0.0040927330536756346,-0.008962033566889405,-0.024918743228602436,-0.01787871466537816,-0.010672399071336214,0.0041741395700385375,-0.01308474080242461,-0.030663615560640678,-0.046090221472492754,0.0020896928652673896,0.0,0.0
2023-02-23,0.01616228729668423,0.012157518252084776,0.006001315356790604,0.0011111111111110628,0.00405904059040596,0.032362446451408955,0.011362057858234298,0.005574790894655068,0.0018885741265344258,-0.03502567027952086,0.015479568749524164,-0.0050182760022216,0.0
2023-02-24,-0.011167510396825509,-0.015564235732412945,0.00596551442346982,0.0011098779134295356,0.004042631385519968,-0.01044929455336685,-0.030963071283466093,-0.013644328076802603,0.0018850141376061114,-0.03156774651217786,-0.003514707901621006,-0.0013754598822306452,-0.006042317013542742
2023-02-27,0.005817935670390462,0.01770068084382781,-0.0014622258326564275,0.0,0.00829673011224985,0.03396691861213763,0.01654175192161378,-0.005445847430241901,0.02116650987770452,0.017580271029178363,0.0010568010188893862,0.0018365016950268043,-0.0036474291312208473
2023-02-28,0.0044233096568562225,-0.010976047154346746,0.02033843150016268,0.0077605321507761005,-0.015246853823814188,0.016170225752160983,0.006258650051352399,-0.000907726127285402,0.0,0.000539892021595767,0.0034706250532090532,-0.004124663329360123,-0.0012202605241906639
2023-03-01,-0.022357718061570497,-0.010073419082500479,-0.005581247010046253,-0.0033003300330033403,0.012533792086507844,-0.002680064411513916,0.004422939897347433,-0.010023485654681585,-0.0032243205895901017,0.00677498650998265,0.013176954520452089,-0.02346986836748688,-0.0012217513791689116
2023-03-02,-0.0017325413496783737,0.0196619420256805,0.0040089801154585825,-0.0066225165562914245,0.0024271844660195274,-0.0035270252140336966,-0.006054696891402256,0.0062467164330808345,0.004158964879852123,-0.0033944735588375963,-0.0019988292695911625,0.0056550821449778965,0.0
2023-03-03,-0.00694199442201493,-0.0018606328203473188,0.0229995208433158,0.006666666666666599,0.021791767554479424,0.007584644098336257,0.0181364737326708,0.01818233078183673,0.03267372296364468,0.03161039737077975,0.013525768043552322,0.003748824889129976,-0.003058083098951947
2023-03-06,-0.0013981445184894081,0.004914436939096101,-0.0024980483996877023,0.007726269315673218,0.019668246445497584,0.007193046402749204,0.0029915857759619247,0.01517034093937375,0.004901960784313708,-0.002143188137164076,0.0013858810557696444,-0.0037348236891275866,0.006134990718988709
2023-03-07,-0.031851587579014407,-0.005059009121758273,-0.01502582563781496,-0.004381161007667056,0.005112712061352553,-0.005148605934353734,0.0033893708345922313,-0.041756840264995265,0.005321507760532196,-0.015905264991002532,-0.008367755780538721,-0.0009372285670411484,0.00609751909239975
2023-03-08,0.022053529057001642,-0.0016948893918828922,0.008104242809470863,-0.002200220022002153,-0.009248554913294793,0.007345552846420134,0.01216053911500059,0.0066241230558696795,0.018085575650639507,0.004423995752964149,-0.03702263265849859,0.004690449479415548,0.0
2023-03-09,-0.013441848672162693,-0.007130763544344609,0.0050441361916770955,0.007717750826901959,0.01656942823803975,-0.0023201754937753893,0.008944041332148656,-0.014606976321140608,0.023396880415944565,-0.004521963824289377,-0.0019458027150816015,-0.00046686409179330646,-0.003030282341765611
2023-03-10,-0.015776214999570604,-0.007523916384287954,-0.03215181932245925,-0.01422319474835887,-0.016758494031221316,-0.023089690565322285,-0.024212778337123098,-0.022130339571008406,-0.0071972904318374775,0.033567341159813635,0.0043697478991595595,0.00046708215567980993,-0.0182370828307038
2023-03-13,-0.0040073080981504194,-0.04996556650816786,-0.00972289742343213,-0.015538290788013276,-0.01704412794770016,-0.058833579635679256,-0.044338937533103806,-0.005359220782158003,-0.014498933901919031,0.11706621004566209,0.007135230374623491,-0.0028010955055406406,0.0
2023-03-14,0.01719090383070121,0.023757732821755306,-0.03485517918507608,-0.022547914317925577,-0.030166270783847926,0.0014453809080428037,0.03277521919082749,0.0244465723467846,-0.013414106447425356,-0.014409074651269727,0.019233541629905426,0.016853871381842023,-0.01857585218566493
2023-03-15,0.005393729644402656,-0.05633304273156914,-0.008307900983384187,0.01038062283737018,0.010531471956894523,-0.051416172802275395,-0.051380654165807615,0.0037567996836069817,0.013157894736842035,0.02364041681787543,-0.008476786780746481,0.0013812471267926618,0.0
2023-03-16,0.012517896742854306,0.0007509088639685579,-0.0017096939647802678,-0.014840182648401812,-0.02060106640814352,0.021300853801478503,0.020709634206734107,0.017725560558768283,-0.05108225108225106,0.01093947834894915,-0.013876085706108876,0.0160919715618264,-0.01577282787899381
2023-03-17,-0.009537214959677187,-0.0031889322690535904,0.019181366672375466,0.02085747392815751,0.020292006928978035,-0.03277471343063976,-0.025539202128609606,-0.01591645707342082,0.0045620437956204185,0.04839436901958827,-0.002800901081610574,-0.01176471603592566,0.025641047723884425
2023-03-20,0.005349486934118186,0.013549138670923222,-0.013443118803562415,-0.009080590238365494,-0.0043657530924083865,0.024643870385778754,0.010629052907540348,0.0002989808557367635,-0.02134423251589468,0.04362784919004148,0.015515248053430408,0.013278342772554907,-0.0031250429942899505
2023-03-21,0.014898902743422093,0.02506495467550418,0.010901039005280166,0.01145475372279492,0.006820950060901332,0.041525724047013934,0.028526085910868915,0.020951044090827597,0.014385150812064929,0.005815018315018294,0.0006717283709252175,0.004066884591096054,0.006269614210183905
2023-03-22,-0.02656414584650002,-0.014127853508989485,0.010783487784330248,0.011325028312570762,0.006774739898378845,-0.007757537485267307,0.015128194989329158,-0.017213128740491523,0.01418115279048493,0.005781399371785012,-0.011135124070647096,-0.0049504368317789815,0.015576281060112551
2023-03-23,-0.004667901843252276,-0.018372221098534647,0.00016669444907480013,-0.006718924972004436,0.0007209805335255393,-0.009999986128373606,0.0016557901913381023,-0.010335997879441061,0.00045105999097883043,0.01656558341631209,0.06769597521353576,0.0031659743506045057,0.012269918034429228
2023-03-24,0.0,-0.030320024754479258,-0.0016666666666667052,-0.00450958286358516,-0.009365994236311237,-0.021671263335939606,-0.03168474360650608,0.006832171598711412,-0.028854824165915227,0.029519145146927883,0.02223998635276514,-0.0018034677627125628,0.0
2023-03-27,0.0061327590369764096,0.006176407765724923,0.003005008347245486,-0.006795016987542479,0.014787878787878794,0.012201946791740692,0.007682471311620809,0.0036769431625141014,-0.01624883936861654,0.018077239112571863,0.0004999672494283569,0.010388502977669134,-0.003030282341765611
2023-03-28,-0.00932234616607197,0.0264722276068019,0.0004993342210386498,0.003420752565564511,0.012661251791686645,0.007603925742444062,0.01313003361759102,-0.004825004072040229,0.015101462954223654,0.02387324242810407,0.007995999284906352,0.00581131675858515,-0.0030394928633172835
2023-03-29,0.02461094194100988,0.006167105987777477,0.024455165529861933,0.014772727272727382,0.011323425336164261,0.02650466736936319,0.019370113548904833,0.01197138820682353,0.017201301720130235,-0.0034435547442227543,-0.009214355281496722,0.0062221950954861605,0.0
2023-03-30,0.020840698117909895,0.010586918521708455,-0.0016239038648911963,-0.014557670772676334,-0.005598320503848897,0.014344615931398463,0.015174307412131327,0.009286322081791143,-0.012797074954296161,0.013405495420482971,-0.009580735729349144,0.00750883749456599,0.0
2023-03-31,0.015570960860875394,-0.0009189347031935968,0.005367599219258334,0.00454545454545463,0.00891391039174283,-0.004242493637338529,0.004982428043952103,0.010255809513504577,0.007870370370370416,-0.026374168104510765,0.012532326445047648,0.007014460813600909,0.012195164218679055
2023-04-03,0.018398603105969524,0.05886682720768932,0.01504610904384407,0.007918552036199067,0.0011625203441061327,0.0019527213221861572,-0.006699718858385717,0.004350726709976271,0.005052824988516225,0.013164556962025342,0.005501015766988582,-0.010883761753299304,0.0015060136888489506
2023-04-04,-0.011375047157265672,-0.014419767394929672,0.03458718520879822,0.017957351290684542,-0.0016256386437528692,0.003366450142263888,-0.004721414907444266,0.00040435109273051495,0.012340036563071255,0.045269032150591304,-0.004962509318464314,0.005721878170956707,0.0005012496740790517
2023-04-05,-0.004737712123960236,0.0072272140088218695,-0.018487136034509355,-0.009922822491730932,-0.03558967201674812,-0.0017658888739569,-0.024532360918141483,-0.005225015269360478,-0.020316027088036148,0.04334834057133752,0.003807300594107055,0.024507634861858474,0.0005009985487196555
2023-04-06,-0.004080208517761141,0.006300325764735382,0.00831894522053056,-0.00111358574610243,-0.008924264351181876,0.015390107294689148,-0.019591547008391164,-0.01085322311581638,-0.030414746543778848,0.01569481040210796,0.004253423196525885,0.004698872749617777,0.0005007476748613016
2023-04-07,0.003840891443539274,0.0033043504797893863,-0.012453300124533051,-0.00891861761426982,0.0019469457288878722,0.0016376215801805483,0.0031462603422847124,-0.0014888802342134522,0.002851711026615966,0.005714715392134639,-0.0014992732314069723,-0.0012755069354665194,0.0
2023-04-10,0.011478586326611806,0.009880403124562953,0.0026796973518286027,-0.003374578177727794,0.001700267184843396,0.004904832481023247,0.00940917730544455,-0.004473300911949751,0.0009478672985780978,0.017046728971962688,-0.0045045732803591365,-0.0038314077936131286,0.0030029823127568633
2023-04-11,0.006724975268280975,0.0032612452900340205,0.006288319446627888,0.0056433408577878375,0.029825412221144543,0.0016269641736168516,0.0031071566473375167,0.009090154980090137,0.009943181818181879,0.005587002867014634,-0.005001450748209679,-0.0012820479798260065,0.005988044703918227
2023-04-12,-0.009352060175383037,0.00017105768011460576,0.002343383846274083,0.012345679012345734,0.017894984695078886,0.007430452965480727,0.010325178067113638,0.0025737909782896917,0.009845288326300938,0.0042766284085093975,0.0009638109575245135,0.00684637747823702,0.008928509912036198
2023-04-13,0.008091698326124774,-0.003934306292136425,0.019638403990025033,0.008869179600886845,0.002775850104094424,-0.002915920603258848,-0.0037288255600824716,0.014819529290918343,-0.00789229340761377,0.024676979071883487,0.012091199735156932,-0.008499819681389242,0.008849558061700291
2023-04-14,-0.002675582766779705,0.008414935296562787,0.023998777132375526,0.01318681318681314,0.04521337946943493,-0.012041987787325348,0.013030252971434564,-2.87744438023374e-05,0.0037435657463733563,-0.037651404823642265,-0.0012283477161230127,-0.01714529017738342,0.002924017076438412
2023-04-17,0.03722336088904199,0.00017027113973688834,-0.019704433497536922,0.0,-0.014787022732288713,-0.013233538780983989,0.006157593554560803,0.00330599799485487,0.0013986013986013734,0.018860960395674198,-0.011563583444285097,0.003488875823869808,0.002915492127671282
2023-04-18,0.009375978186789036,-0.0013621320786814106,0.016598142226282864,0.01193058568329719,0.01388888888888884,0.017646021392462075,0.000951988249507929,0.009054192068105538,-0.0013966480446927498,0.033038690044921104,-0.014309391524739756,0.0013038107930070097,0.002906956657324322
2023-04-19,-0.03235106505751273,-0.00988920402327298,0.00044937088076690834,-0.019292604501607746,-0.005081749889527143,0.015432690005267924,-0.004211923437780318,-0.0003975768608880381,-0.03403263403263401,-0.029141534577079575,0.001051936950860366,0.015624943085844833,-0.0057971214198607735
2023-04-20,-0.01919893880447565,-0.00843805521516483,0.003593352298248309,-0.0043715846994535346,-0.007550521874306049,0.0,-0.003956896055460457,0.0024998008290884055,-0.010617760617760652,0.01827704533140695,-0.013302685211889043,0.01068376085792866,-0.0058309239942452296
2023-04-21,-0.005062423988485665,0.002084038347842654,0.001342682381023419,0.001097694840834329,-0.0026851644663236085,-0.0005123393663002407,-0.002465757605147667,-0.0033719714064711637,-0.007317073170731714,-0.010357915646837634,0.003295332619051461,0.0008456853313436596,0.005865123081148171
2023-04-24,-0.00033922079501769176,0.008838792284050934,0.011620977353992812,0.006578947368421018,0.0020192954902400473,0.0018793885639112329,0.00013735424708039012,-0.011543266076716852,0.012776412776412727,0.017957632890067687,-0.004608298092255936,-0.001267456127959643,0.002915492127671282
2023-04-25,-0.0071258598359548175,-0.009620298357694512,-0.009425625920471248,-0.009803921568627416,-0.0035826242722794,-0.0011937192283902887,0.011808328830562598,-0.00704715003516021,0.012130033964095066,-0.0014788732394366289,-0.009359581881906665,0.0008460430744523517,-0.005814033486482351
2023-04-26,-0.010252944021273747,0.013009539985238794,0.0025275052036872747,0.002200220022002153,-0.00584269662921344,-0.0005121867757074128,-0.011534890424131805,-0.014889441957326,-0.010067114093959773,0.012483249876578117,-0.014666046302088898,0.0008453278906448425,0.008771990792014517
2023-04-27,0.026243102655666872,-0.026198673870173605,-0.0044490582826635094,0.002195389681668436,0.0051989150090416825,0.0063204462948107665,0.011532180251472512,0.04560819511865932,0.004842615012106588,-0.005346196712176066,0.01836758101200986,-0.0008446139149456133,-0.002898530754052331
2023-04-28,-0.00033648146409404056,0.0188148358523057,0.013108893192313342,0.017524644030668224,0.01011918147065427,0.0039042529762702838,0.010450551572708244,0.01968614732082896,0.027469879518072338,-0.00537493215680096,0.011990559345018248,-0.004226558838320016,0.005813913314648644
2023-05-01,0.008414675452839582,-0.038056593412055695,0.01779150124981621,0.006458557588805203,0.012689225289403305,-0.01851537579735174,-0.007958294007876399,0.00019308104917925561,-0.06332082551594742,0.026430205949656838,0.00614873322302012,-0.0015916565638983693,0.002167659970268021
2023-05-02,0.005340512671900166,-0.013187398604194489,-0.0031782721756717924,-0.02887700534759363,-0.0032974280061551786,-0.006288220701841873,-0.0026740455096483373,-0.018282103941534844,-0.006509764646970506,0.008583212573848975,-0.010251337262527138,-0.0005313979910666067,0.0007209904612608398
2023-05-03,-0.008632145472691088,-0.006727253306995751,-0.008236714975845327,0.0009177679882526046,0.0022423173062786628,-0.0015603355081781345,0.01466188091184839,-0.016993393572450333,0.0006720430107527431,0.025675032306331946,0.00591141665848105,-0.002126803229365981,-0.0028818840341444663
2023-05-04,-0.015405257281267848,0.0005491264636710014,-0.008305121897757006,0.0009169264624975249,0.0022373005684943603,-0.022573350123565317,-0.006556032616734431,-0.007029149488520736,0.000671591672263272,0.07135041941580189,-0.0613692980018371,0.00980398374086855,0.0028902132936907687
2023-05-05,0.02482991672476831,0.026893546008173397,-0.00837467459108987,0.0009160864785635603,0.002232306228500347,0.02540416205218632,0.01333330456255255,0.01922244680170948,0.0006711409395971923,-0.08157707424256488,0.010903553151542678,-0.0037990776934978543,0.011527297870809416
2023-05-08,0.0019914163611776114,0.0012470994742947994,-0.02533620625603683,0.0027457440966502933,0.0066820024099025765,-0.0417532882266759,-0.004385887972214508,0.0027950823782463274,0.002012072434607548,0.03487549280587654,-0.013095369096524312,0.0,0.022792102651026713
2023-05-09,0.0033123676615014475,-0.013345195548370548,0.01753316054276577,0.006571741511500528,0.030250272034820558,-0.003977602879058351,0.0054731813198698465,0.0002533823406341007,0.0075301204819278045,0.016703568637665978,0.003669640195105961,-0.0008474770101858375,0.00557099215017498
2023-05-10,-0.014196113970909696,0.002524786072537033,-0.011537308960143822,0.0021762785636560977,-0.013307984790874472,-0.013977136606115992,-0.00982471942070895,0.019450006687290244,0.00548081714001003,-0.01377101681345072,-0.007007707176142519,-0.0012722937549863866,0.002770064069898659
2023-05-11,-0.015740161121771123,-0.012951991702227161,-0.012429892375322105,-0.011943539630836053,-0.01070434596446157,-0.008652452565236501,-0.0020112834834558058,-0.005218355980672107,-0.014866204162537144,-0.007338853710017856,-0.005362957599788221,-0.000424557191384789,0.011049762243000805
2023-05-12,-0.016672330088266296,0.01622014592625165,0.0069071373752878085,0.012087912087912045,0.022073144341051787,0.0007428211079070213,0.008330011340049959,-0.002636798646923344,0.006036217303822866,-0.007491249304851344,-0.0016363744870314667,0.008071309231923562,-0.0027323345608187832
2023-05-15,0.0231833939494015,0.0021521296663253864,0.05198170731707319,0.013029315960912058,-0.0012703789964005896,0.024308802897159643,0.003464283761009712,0.00595540343476042,0.0024999999999999467,-0.007251153592616966,0.008880293683781515,-0.0021070053950719148,-0.005479414819336781
2023-05-16,0.0030436304875458564,-0.013242692632821629,-0.00883929865236921,-0.008574490889603381,-0.0027559889760441214,0.005797095840604838,-0.006771936308179294,-0.007828972567865633,0.0024937655860348684,-0.004017264276228394,-0.0115585283128391,0.0004223069574729177,0.013774124447815339
2023-05-17,0.0205664401041723,0.0009067689084871766,-0.004824561403508731,0.0,0.007440476190476275,-0.004142643017650993,0.025534705277929337,0.0063850790015149705,-0.011442786069651767,0.004933497783259355,0.009901890520885637,-0.015618439463581768,0.00543485770189811
2023-05-18,0.015526901428702944,0.009059612474025869,0.007492287351255955,-0.006486486486486531,0.02067946824224509,0.003617304388274789,0.028158045729224757,0.007923714002929794,0.0010065425264218497,-0.02723322386970506,-0.0028681141363846585,-0.013293287735813508,-0.00270279570815124
2023-05-19,-0.006506143691605626,0.007721320089413064,0.0014581510644502416,-0.009793253536452662,-0.0024808765763902896,0.0007207983352000014,0.012932631007301465,0.004453066765047531,-0.006535947712418277,0.00419423037577582,0.015478685217714006,0.010864841265242786,0.0
2023-05-22,0.00556641008019354,-0.0035638055371705057,0.00931857891671517,0.01098901098901095,0.004145077720207224,-0.0007202791591811586,-0.011641010292663512,0.018964458489222125,0.0086032388663968,0.011069985398485471,-0.009946627909080519,-0.0008598648996932523,0.005420129190892631
2023-05-23,-0.004884390198699684,0.019671000086499246,-0.0014425851125215994,-0.02717391304347827,-0.010113519091847212,0.0041448825964907066,-0.015704127129522405,-0.027286164886713538,-0.014049172102358232,-0.02015113350125941,-0.003912178897413465,0.0021515122591060365,0.010781596674686478
2023-05-24,-0.018324590174370714,-0.002806030272318627,-0.05634209765963594,-0.031284916201117285,-0.0033361134278565574,-0.02512565497501673,-0.020458105279360317,-0.01653825393853625,-0.007124681933842192,-0.014567266495287057,-0.014908588731603611,-0.003864325850149841,-0.0026666484407106283
2023-05-25,0.02999998728434261,-0.03271193440706621,-0.013472137170851162,-0.012687427912341454,-0.008368200836820106,-0.007179664798223406,0.009063476504660883,0.0059516986090255575,-0.0117888262429523,0.008521739130434858,-0.016815871987413522,-0.018534495303236476,-0.01871655980763831
2023-05-26,0.01294497163328101,0.01381815130060371,0.022036002482929806,0.003504672897196359,0.009493670886076,0.004821033192322188,0.019786470308575277,0.00686534774725045,-0.009336099585062207,-0.002241765821693442,6.894867995699272e-05,0.009222621003551756,0.0
2023-05-29,-0.008865789318774242,-0.0005379982101845204,-0.012602490130580013,-0.002328288707799775,0.03343782654127492,0.005720638146283985,-0.004340009621958352,0.007379818320680576,-0.016230366492146597,0.0013135153819563428,0.00367214797538451,-0.0026109428693462666,0.002724776918041849
2023-05-30,-0.002981698214439499,-0.03427238225553131,-0.0016915269875441563,-0.014002333722287097,0.0016177957532861331,-0.010458709996774673,0.004230792705829378,0.002441918525157183,-0.02980308674827037,0.001104667219000266,0.0012195708803890426,0.0030540878966496265,0.0027173726836757783
